id	src	module	fnt	offset	budget	kind
46	PRG	BTL_C8	BTL_C8	0523C4	11	dialog
46	PRG	BTL_C8_2	BTL_C82	052B48	11	dialog
46	PRG	BTL_D2	BTL_D2	056A34	11	dialog
46	PRG	BTL_D2_2	BTL_D22	054500	11	dialog
46	PRG	BTL_D4	BTL_D4	053400	11	dialog
46	PRG	BTL_D5	BTL_D5	0674B0	11	dialog
46	PRG	BTL_T0	BTL_T0	0599B0	11	dialog
46	PRG	BTL_X0	BTL_X0	066330	11	dialog
47	PRG	BTL_A3	BTL_A3	057407	13	dialog
47	PRG	BTL_A3_2	BTL_A32	057D57	13	dialog
47	PRG	BTL_A5	BTL_A5	05F5E7	13	dialog
47	PRG	BTL_A5_2	BTL_A52	05FA4B	13	dialog
47	PRG	BTL_A5_3	BTL_A53	05294B	13	dialog
47	PRG	BTL_A7	BTL_A7	058D87	13	dialog
47	PRG	BTL_A7_2	BTL_A72	053ABF	13	dialog
47	PRG	BTL_B2	BTL_B2	05340B	13	dialog
47	PRG	BTL_B5	BTL_B5	05A243	13	dialog
47	PRG	BTL_B5_2	BTL_B52	05E407	13	dialog
47	PRG	BTL_B5_3	BTL_B53	05822B	13	dialog
47	PRG	BTL_B6	BTL_B6	060CF7	13	dialog
47	PRG	BTL_B6_2	BTL_B62	055F7B	13	dialog
47	PRG	BTL_C2	BTL_C2	05DF7B	13	dialog
47	PRG	BTL_C2_2	BTL_C22	05ABD7	13	dialog
47	PRG	BTL_C4	BTL_C4	058DEF	13	dialog
47	PRG	BTL_C5	BTL_C5	05562B	13	dialog
47	PRG	BTL_C5_2	BTL_C52	0532D3	13	dialog
47	PRG	BTL_C8	BTL_C8	05232F	13	dialog
47	PRG	BTL_C8_2	BTL_C82	052AB3	13	dialog
47	PRG	BTL_D2	BTL_D2	05699F	13	dialog
47	PRG	BTL_D2_2	BTL_D22	05446B	13	dialog
47	PRG	BTL_D4	BTL_D4	05336B	13	dialog
47	PRG	BTL_D5	BTL_D5	06741B	13	dialog
47	PRG	BTL_T0	BTL_T0	05991B	13	dialog
47	PRG	BTL_X0	BTL_X0	06629B	13	dialog
48	PRG	BTL_A3	BTL_A3	057414	17	dialog
48	PRG	BTL_A3_2	BTL_A32	057D64	17	dialog
48	PRG	BTL_A5	BTL_A5	05F5F4	17	dialog
48	PRG	BTL_A5_2	BTL_A52	05FA58	17	dialog
48	PRG	BTL_A5_3	BTL_A53	052958	17	dialog
48	PRG	BTL_A7	BTL_A7	058D94	17	dialog
48	PRG	BTL_A7_2	BTL_A72	053ACC	17	dialog
48	PRG	BTL_B2	BTL_B2	053418	17	dialog
48	PRG	BTL_B5	BTL_B5	05A250	17	dialog
48	PRG	BTL_B5_2	BTL_B52	05E414	17	dialog
48	PRG	BTL_B5_3	BTL_B53	058238	17	dialog
48	PRG	BTL_B6	BTL_B6	060D04	17	dialog
48	PRG	BTL_B6_2	BTL_B62	055F88	17	dialog
48	PRG	BTL_C2	BTL_C2	05DF88	17	dialog
48	PRG	BTL_C2_2	BTL_C22	05ABE4	17	dialog
48	PRG	BTL_C4	BTL_C4	058DFC	17	dialog
48	PRG	BTL_C5	BTL_C5	055638	17	dialog
48	PRG	BTL_C5_2	BTL_C52	0532E0	17	dialog
48	PRG	BTL_C8	BTL_C8	05233C	17	dialog
48	PRG	BTL_C8_2	BTL_C82	052AC0	17	dialog
48	PRG	BTL_D2	BTL_D2	0569AC	17	dialog
48	PRG	BTL_D2_2	BTL_D22	054478	17	dialog
48	PRG	BTL_D4	BTL_D4	053378	17	dialog
48	PRG	BTL_D5	BTL_D5	067428	17	dialog
48	PRG	BTL_T0	BTL_T0	059928	17	dialog
48	PRG	BTL_X0	BTL_X0	0662A8	17	dialog
49	PRG	BTL_A3	BTL_A3	05743F	9	dialog
49	PRG	BTL_A3_2	BTL_A32	057D8F	9	dialog
49	PRG	BTL_A5	BTL_A5	05F61F	9	dialog
49	PRG	BTL_A5_2	BTL_A52	05FA83	9	dialog
49	PRG	BTL_A5_3	BTL_A53	052983	9	dialog
49	PRG	BTL_A7	BTL_A7	058DBF	9	dialog
49	PRG	BTL_A7_2	BTL_A72	053AF7	9	dialog
49	PRG	BTL_B2	BTL_B2	053443	9	dialog
49	PRG	BTL_B5	BTL_B5	05A27B	9	dialog
49	PRG	BTL_B5_2	BTL_B52	05E43F	9	dialog
49	PRG	BTL_B5_3	BTL_B53	058263	9	dialog
49	PRG	BTL_B6	BTL_B6	060D2F	9	dialog
49	PRG	BTL_B6_2	BTL_B62	055FB3	9	dialog
49	PRG	BTL_C2	BTL_C2	05DFB3	9	dialog
49	PRG	BTL_C2_2	BTL_C22	05AC0F	9	dialog
49	PRG	BTL_C4	BTL_C4	058E27	9	dialog
49	PRG	BTL_C5	BTL_C5	055663	9	dialog
49	PRG	BTL_C5_2	BTL_C52	05330B	9	dialog
49	PRG	BTL_C8	BTL_C8	052367	9	dialog
49	PRG	BTL_C8_2	BTL_C82	052AEB	9	dialog
49	PRG	BTL_D2	BTL_D2	0569D7	9	dialog
49	PRG	BTL_D2_2	BTL_D22	0544A3	9	dialog
49	PRG	BTL_D4	BTL_D4	0533A3	9	dialog
49	PRG	BTL_D5	BTL_D5	067453	9	dialog
49	PRG	BTL_T0	BTL_T0	059953	9	dialog
49	PRG	BTL_X0	BTL_X0	0662D3	9	dialog
50	PRG	BTL_A3	BTL_A3	0574B0	11	dialog
50	PRG	BTL_A3_2	BTL_A32	057E00	11	dialog
50	PRG	BTL_A5	BTL_A5	05F690	11	dialog
50	PRG	BTL_A5_2	BTL_A52	05FAF4	11	dialog
50	PRG	BTL_A5_3	BTL_A53	0529F4	11	dialog
50	PRG	BTL_A7	BTL_A7	058E30	11	dialog
50	PRG	BTL_A7_2	BTL_A72	053B68	11	dialog
50	PRG	BTL_B2	BTL_B2	0534B4	11	dialog
50	PRG	BTL_B5	BTL_B5	05A2EC	11	dialog
50	PRG	BTL_B5_2	BTL_B52	05E4B0	11	dialog
50	PRG	BTL_B5_3	BTL_B53	0582D4	11	dialog
50	PRG	BTL_B6	BTL_B6	060DA0	11	dialog
50	PRG	BTL_B6_2	BTL_B62	056024	11	dialog
50	PRG	BTL_C2	BTL_C2	05E024	11	dialog
50	PRG	BTL_C2_2	BTL_C22	05AC80	11	dialog
50	PRG	BTL_C4	BTL_C4	058E98	11	dialog
50	PRG	BTL_C5	BTL_C5	0556D4	11	dialog
50	PRG	BTL_C5_2	BTL_C52	05337C	11	dialog
50	PRG	BTL_C8	BTL_C8	0523D8	11	dialog
50	PRG	BTL_C8_2	BTL_C82	052B5C	11	dialog
50	PRG	BTL_D2	BTL_D2	056A48	11	dialog
50	PRG	BTL_D2_2	BTL_D22	054514	11	dialog
50	PRG	BTL_D4	BTL_D4	053414	11	dialog
50	PRG	BTL_D5	BTL_D5	0674C4	11	dialog
50	PRG	BTL_T0	BTL_T0	0599C4	11	dialog
50	PRG	BTL_X0	BTL_X0	066344	11	dialog
51	PRG	BTL_A3	BTL_A3	0573F8	15	dialog
51	PRG	BTL_A3_2	BTL_A32	057D48	15	dialog
51	PRG	BTL_A5	BTL_A5	05F5D8	15	dialog
51	PRG	BTL_A5_2	BTL_A52	05FA3C	15	dialog
51	PRG	BTL_A5_3	BTL_A53	05293C	15	dialog
51	PRG	BTL_A7	BTL_A7	058D78	15	dialog
51	PRG	BTL_A7_2	BTL_A72	053AB0	15	dialog
51	PRG	BTL_B2	BTL_B2	0533FC	15	dialog
51	PRG	BTL_B5	BTL_B5	05A234	15	dialog
51	PRG	BTL_B5_2	BTL_B52	05E3F8	15	dialog
51	PRG	BTL_B5_3	BTL_B53	05821C	15	dialog
51	PRG	BTL_B6	BTL_B6	060CE8	15	dialog
51	PRG	BTL_B6_2	BTL_B62	055F6C	15	dialog
51	PRG	BTL_C2	BTL_C2	05DF6C	15	dialog
51	PRG	BTL_C2_2	BTL_C22	05ABC8	15	dialog
51	PRG	BTL_C4	BTL_C4	058DE0	15	dialog
51	PRG	BTL_C5	BTL_C5	05561C	15	dialog
51	PRG	BTL_C5_2	BTL_C52	0532C4	15	dialog
51	PRG	BTL_C8	BTL_C8	052320	15	dialog
51	PRG	BTL_C8_2	BTL_C82	052AA4	15	dialog
51	PRG	BTL_D2	BTL_D2	056990	15	dialog
51	PRG	BTL_D2_2	BTL_D22	05445C	15	dialog
51	PRG	BTL_D4	BTL_D4	05335C	15	dialog
51	PRG	BTL_D5	BTL_D5	06740C	15	dialog
51	PRG	BTL_T0	BTL_T0	05990C	15	dialog
51	PRG	BTL_X0	BTL_X0	06628C	15	dialog
52	PRG	BTL_A3	BTL_A3	057482	9	dialog
52	PRG	BTL_A3_2	BTL_A32	057DD2	9	dialog
52	PRG	BTL_A5	BTL_A5	05F662	9	dialog
52	PRG	BTL_A5_2	BTL_A52	05FAC6	9	dialog
52	PRG	BTL_A5_3	BTL_A53	0529C6	9	dialog
52	PRG	BTL_A7	BTL_A7	058E02	9	dialog
52	PRG	BTL_A7_2	BTL_A72	053B3A	9	dialog
52	PRG	BTL_B2	BTL_B2	053486	9	dialog
52	PRG	BTL_B5	BTL_B5	05A2BE	9	dialog
52	PRG	BTL_B5_2	BTL_B52	05E482	9	dialog
52	PRG	BTL_B5_3	BTL_B53	0582A6	9	dialog
52	PRG	BTL_B6	BTL_B6	060D72	9	dialog
52	PRG	BTL_B6_2	BTL_B62	055FF6	9	dialog
52	PRG	BTL_C2	BTL_C2	05DFF6	9	dialog
52	PRG	BTL_C2_2	BTL_C22	05AC52	9	dialog
52	PRG	BTL_C4	BTL_C4	058E6A	9	dialog
52	PRG	BTL_C5	BTL_C5	0556A6	9	dialog
52	PRG	BTL_C5_2	BTL_C52	05334E	9	dialog
52	PRG	BTL_C8	BTL_C8	0523AA	9	dialog
52	PRG	BTL_C8_2	BTL_C82	052B2E	9	dialog
52	PRG	BTL_D2	BTL_D2	056A1A	9	dialog
52	PRG	BTL_D2_2	BTL_D22	0544E6	9	dialog
52	PRG	BTL_D4	BTL_D4	0533E6	9	dialog
52	PRG	BTL_D5	BTL_D5	067496	9	dialog
52	PRG	BTL_T0	BTL_T0	059996	9	dialog
52	PRG	BTL_X0	BTL_X0	066316	9	dialog
53	PRG	BTL_A3	BTL_A3	05748B	17	dialog
53	PRG	BTL_A3_2	BTL_A32	057DDB	17	dialog
53	PRG	BTL_A5	BTL_A5	05F66B	17	dialog
53	PRG	BTL_A5_2	BTL_A52	05FACF	17	dialog
53	PRG	BTL_A5_3	BTL_A53	0529CF	17	dialog
53	PRG	BTL_A7	BTL_A7	058E0B	17	dialog
53	PRG	BTL_A7_2	BTL_A72	053B43	17	dialog
53	PRG	BTL_B2	BTL_B2	05348F	17	dialog
53	PRG	BTL_B5	BTL_B5	05A2C7	17	dialog
53	PRG	BTL_B5_2	BTL_B52	05E48B	17	dialog
53	PRG	BTL_B5_3	BTL_B53	0582AF	17	dialog
53	PRG	BTL_B6	BTL_B6	060D7B	17	dialog
53	PRG	BTL_B6_2	BTL_B62	055FFF	17	dialog
53	PRG	BTL_C2	BTL_C2	05DFFF	17	dialog
53	PRG	BTL_C2_2	BTL_C22	05AC5B	17	dialog
53	PRG	BTL_C4	BTL_C4	058E73	17	dialog
53	PRG	BTL_C5	BTL_C5	0556AF	17	dialog
53	PRG	BTL_C5_2	BTL_C52	053357	17	dialog
53	PRG	BTL_C8	BTL_C8	0523B3	17	dialog
53	PRG	BTL_C8_2	BTL_C82	052B37	17	dialog
53	PRG	BTL_D2	BTL_D2	056A23	17	dialog
53	PRG	BTL_D2_2	BTL_D22	0544EF	17	dialog
53	PRG	BTL_D4	BTL_D4	0533EF	17	dialog
53	PRG	BTL_D5	BTL_D5	06749F	17	dialog
53	PRG	BTL_T0	BTL_T0	05999F	17	dialog
53	PRG	BTL_X0	BTL_X0	06631F	17	dialog
54	PRG	BTL_A3	BTL_A3	057436	9	dialog
54	PRG	BTL_A3_2	BTL_A32	057D86	9	dialog
54	PRG	BTL_A5	BTL_A5	05F616	9	dialog
54	PRG	BTL_A5_2	BTL_A52	05FA7A	9	dialog
54	PRG	BTL_A5_3	BTL_A53	05297A	9	dialog
54	PRG	BTL_A7	BTL_A7	058DB6	9	dialog
54	PRG	BTL_A7_2	BTL_A72	053AEE	9	dialog
54	PRG	BTL_B2	BTL_B2	05343A	9	dialog
54	PRG	BTL_B5	BTL_B5	05A272	9	dialog
54	PRG	BTL_B5_2	BTL_B52	05E436	9	dialog
54	PRG	BTL_B5_3	BTL_B53	05825A	9	dialog
54	PRG	BTL_B6	BTL_B6	060D26	9	dialog
54	PRG	BTL_B6_2	BTL_B62	055FAA	9	dialog
54	PRG	BTL_C2	BTL_C2	05DFAA	9	dialog
54	PRG	BTL_C2_2	BTL_C22	05AC06	9	dialog
54	PRG	BTL_C4	BTL_C4	058E1E	9	dialog
54	PRG	BTL_C5	BTL_C5	05565A	9	dialog
54	PRG	BTL_C5_2	BTL_C52	053302	9	dialog
54	PRG	BTL_C8	BTL_C8	05235E	9	dialog
54	PRG	BTL_C8_2	BTL_C82	052AE2	9	dialog
54	PRG	BTL_D2	BTL_D2	0569CE	9	dialog
54	PRG	BTL_D2_2	BTL_D22	05449A	9	dialog
54	PRG	BTL_D4	BTL_D4	05339A	9	dialog
54	PRG	BTL_D5	BTL_D5	06744A	9	dialog
54	PRG	BTL_T0	BTL_T0	05994A	9	dialog
54	PRG	BTL_X0	BTL_X0	0662CA	9	dialog
55	PRG	BTL_A3	BTL_A3	0574A7	9	dialog
55	PRG	BTL_A3_2	BTL_A32	057DF7	9	dialog
55	PRG	BTL_A5	BTL_A5	05F687	9	dialog
55	PRG	BTL_A5_2	BTL_A52	05FAEB	9	dialog
55	PRG	BTL_A5_3	BTL_A53	0529EB	9	dialog
55	PRG	BTL_A7	BTL_A7	058E27	9	dialog
55	PRG	BTL_A7_2	BTL_A72	053B5F	9	dialog
55	PRG	BTL_B2	BTL_B2	0534AB	9	dialog
55	PRG	BTL_B5	BTL_B5	05A2E3	9	dialog
55	PRG	BTL_B5_2	BTL_B52	05E4A7	9	dialog
55	PRG	BTL_B5_3	BTL_B53	0582CB	9	dialog
55	PRG	BTL_B6	BTL_B6	060D97	9	dialog
55	PRG	BTL_B6_2	BTL_B62	05601B	9	dialog
55	PRG	BTL_C2	BTL_C2	05E01B	9	dialog
55	PRG	BTL_C2_2	BTL_C22	05AC77	9	dialog
55	PRG	BTL_C4	BTL_C4	058E8F	9	dialog
55	PRG	BTL_C5	BTL_C5	0556CB	9	dialog
55	PRG	BTL_C5_2	BTL_C52	053373	9	dialog
55	PRG	BTL_C8	BTL_C8	0523CF	9	dialog
55	PRG	BTL_C8_2	BTL_C82	052B53	9	dialog
55	PRG	BTL_D2	BTL_D2	056A3F	9	dialog
55	PRG	BTL_D2_2	BTL_D22	05450B	9	dialog
55	PRG	BTL_D4	BTL_D4	05340B	9	dialog
55	PRG	BTL_D5	BTL_D5	0674BB	9	dialog
55	PRG	BTL_T0	BTL_T0	0599BB	9	dialog
55	PRG	BTL_X0	BTL_X0	06633B	9	dialog
56	PRG	BTL_A3	BTL_A3	057471	17	dialog
56	PRG	BTL_A3_2	BTL_A32	057DC1	17	dialog
56	PRG	BTL_A5	BTL_A5	05F651	17	dialog
56	PRG	BTL_A5_2	BTL_A52	05FAB5	17	dialog
56	PRG	BTL_A5_3	BTL_A53	0529B5	17	dialog
56	PRG	BTL_A7	BTL_A7	058DF1	17	dialog
56	PRG	BTL_A7_2	BTL_A72	053B29	17	dialog
56	PRG	BTL_B2	BTL_B2	053475	17	dialog
56	PRG	BTL_B5	BTL_B5	05A2AD	17	dialog
56	PRG	BTL_B5_2	BTL_B52	05E471	17	dialog
56	PRG	BTL_B5_3	BTL_B53	058295	17	dialog
56	PRG	BTL_B6	BTL_B6	060D61	17	dialog
56	PRG	BTL_B6_2	BTL_B62	055FE5	17	dialog
56	PRG	BTL_C2	BTL_C2	05DFE5	17	dialog
56	PRG	BTL_C2_2	BTL_C22	05AC41	17	dialog
56	PRG	BTL_C4	BTL_C4	058E59	17	dialog
56	PRG	BTL_C5	BTL_C5	055695	17	dialog
56	PRG	BTL_C5_2	BTL_C52	05333D	17	dialog
56	PRG	BTL_C8	BTL_C8	052399	17	dialog
56	PRG	BTL_C8_2	BTL_C82	052B1D	17	dialog
56	PRG	BTL_D2	BTL_D2	056A09	17	dialog
56	PRG	BTL_D2_2	BTL_D22	0544D5	17	dialog
56	PRG	BTL_D4	BTL_D4	0533D5	17	dialog
56	PRG	BTL_D5	BTL_D5	067485	17	dialog
56	PRG	BTL_T0	BTL_T0	059985	17	dialog
56	PRG	BTL_X0	BTL_X0	066305	17	dialog
57	PRG	BTL_A3	BTL_A3	057578	25	dialog
57	PRG	BTL_A3_2	BTL_A32	057EC8	25	dialog
57	PRG	BTL_A5	BTL_A5	05F758	25	dialog
57	PRG	BTL_A5_2	BTL_A52	05FBBC	25	dialog
57	PRG	BTL_A5_3	BTL_A53	052ABC	25	dialog
57	PRG	BTL_A7	BTL_A7	058EF8	25	dialog
57	PRG	BTL_A7_2	BTL_A72	053C30	25	dialog
57	PRG	BTL_B2	BTL_B2	05357C	25	dialog
57	PRG	BTL_B5	BTL_B5	05A3B4	25	dialog
57	PRG	BTL_B5_2	BTL_B52	05E578	25	dialog
57	PRG	BTL_B5_3	BTL_B53	05839C	25	dialog
57	PRG	BTL_B6	BTL_B6	060E68	25	dialog
57	PRG	BTL_B6_2	BTL_B62	0560EC	25	dialog
57	PRG	BTL_C2	BTL_C2	05E0EC	25	dialog
57	PRG	BTL_C2_2	BTL_C22	05AD48	25	dialog
57	PRG	BTL_C4	BTL_C4	058F60	25	dialog
57	PRG	BTL_C5	BTL_C5	05579C	25	dialog
57	PRG	BTL_C5_2	BTL_C52	053444	25	dialog
57	PRG	BTL_C8	BTL_C8	0524A0	25	dialog
57	PRG	BTL_C8_2	BTL_C82	052C24	25	dialog
57	PRG	BTL_D2	BTL_D2	056B10	25	dialog
57	PRG	BTL_D2_2	BTL_D22	0545DC	25	dialog
57	PRG	BTL_D4	BTL_D4	0534DC	25	dialog
57	PRG	BTL_D5	BTL_D5	06758C	25	dialog
57	PRG	BTL_T0	BTL_T0	059A8C	25	dialog
57	PRG	BTL_X0	BTL_X0	06640C	25	dialog
58	PRG	BTL_A3	BTL_A3	0575DC	29	dialog
58	PRG	BTL_A3_2	BTL_A32	057F2C	29	dialog
58	PRG	BTL_A5	BTL_A5	05F7BC	29	dialog
58	PRG	BTL_A5_2	BTL_A52	05FC20	29	dialog
58	PRG	BTL_A5_3	BTL_A53	052B20	29	dialog
58	PRG	BTL_A7	BTL_A7	058F5C	29	dialog
58	PRG	BTL_A7_2	BTL_A72	053C94	29	dialog
58	PRG	BTL_B2	BTL_B2	0535E0	29	dialog
58	PRG	BTL_B5	BTL_B5	05A418	29	dialog
58	PRG	BTL_B5_2	BTL_B52	05E5DC	29	dialog
58	PRG	BTL_B5_3	BTL_B53	058400	29	dialog
58	PRG	BTL_B6	BTL_B6	060ECC	29	dialog
58	PRG	BTL_B6_2	BTL_B62	056150	29	dialog
58	PRG	BTL_C2	BTL_C2	05E150	29	dialog
58	PRG	BTL_C2_2	BTL_C22	05ADAC	29	dialog
58	PRG	BTL_C4	BTL_C4	058FC4	29	dialog
58	PRG	BTL_C5	BTL_C5	055800	29	dialog
58	PRG	BTL_C5_2	BTL_C52	0534A8	29	dialog
58	PRG	BTL_C8	BTL_C8	052504	29	dialog
58	PRG	BTL_C8_2	BTL_C82	052C88	29	dialog
58	PRG	BTL_D2	BTL_D2	056B74	29	dialog
58	PRG	BTL_D2_2	BTL_D22	054640	29	dialog
58	PRG	BTL_D4	BTL_D4	053540	29	dialog
58	PRG	BTL_D5	BTL_D5	0675F0	29	dialog
58	PRG	BTL_T0	BTL_T0	059AF0	29	dialog
58	PRG	BTL_X0	BTL_X0	066470	29	dialog
59	PRG	BTL_A3	BTL_A3	057610	27	dialog
59	PRG	BTL_A3_2	BTL_A32	057F60	27	dialog
59	PRG	BTL_A5	BTL_A5	05F7F0	27	dialog
59	PRG	BTL_A5_2	BTL_A52	05FC54	27	dialog
59	PRG	BTL_A5_3	BTL_A53	052B54	27	dialog
59	PRG	BTL_A7	BTL_A7	058F90	27	dialog
59	PRG	BTL_A7_2	BTL_A72	053CC8	27	dialog
59	PRG	BTL_B2	BTL_B2	053614	27	dialog
59	PRG	BTL_B5	BTL_B5	05A44C	27	dialog
59	PRG	BTL_B5_2	BTL_B52	05E610	27	dialog
59	PRG	BTL_B5_3	BTL_B53	058434	27	dialog
59	PRG	BTL_B6	BTL_B6	060F00	27	dialog
59	PRG	BTL_B6_2	BTL_B62	056184	27	dialog
59	PRG	BTL_C2	BTL_C2	05E184	27	dialog
59	PRG	BTL_C2_2	BTL_C22	05ADE0	27	dialog
59	PRG	BTL_C4	BTL_C4	058FF8	27	dialog
59	PRG	BTL_C5	BTL_C5	055834	27	dialog
59	PRG	BTL_C5_2	BTL_C52	0534DC	27	dialog
59	PRG	BTL_C8	BTL_C8	052538	27	dialog
59	PRG	BTL_C8_2	BTL_C82	052CBC	27	dialog
59	PRG	BTL_D2	BTL_D2	056BA8	27	dialog
59	PRG	BTL_D2_2	BTL_D22	054674	27	dialog
59	PRG	BTL_D4	BTL_D4	053574	27	dialog
59	PRG	BTL_D5	BTL_D5	067624	27	dialog
59	PRG	BTL_T0	BTL_T0	059B24	27	dialog
59	PRG	BTL_X0	BTL_X0	0664A4	27	dialog
60	PRG	BTL_A3	BTL_A3	057448	13	dialog
60	PRG	BTL_A3_2	BTL_A32	057D98	13	dialog
60	PRG	BTL_A5	BTL_A5	05F628	13	dialog
60	PRG	BTL_A5_2	BTL_A52	05FA8C	13	dialog
60	PRG	BTL_A5_3	BTL_A53	05298C	13	dialog
60	PRG	BTL_A7	BTL_A7	058DC8	13	dialog
60	PRG	BTL_A7_2	BTL_A72	053B00	13	dialog
60	PRG	BTL_B2	BTL_B2	05344C	13	dialog
60	PRG	BTL_B5	BTL_B5	05A284	13	dialog
60	PRG	BTL_B5_2	BTL_B52	05E448	13	dialog
60	PRG	BTL_B5_3	BTL_B53	05826C	13	dialog
60	PRG	BTL_B6	BTL_B6	060D38	13	dialog
60	PRG	BTL_B6_2	BTL_B62	055FBC	13	dialog
60	PRG	BTL_C2	BTL_C2	05DFBC	13	dialog
60	PRG	BTL_C2_2	BTL_C22	05AC18	13	dialog
60	PRG	BTL_C4	BTL_C4	058E30	13	dialog
60	PRG	BTL_C5	BTL_C5	05566C	13	dialog
60	PRG	BTL_C5_2	BTL_C52	053314	13	dialog
60	PRG	BTL_C8	BTL_C8	052370	13	dialog
60	PRG	BTL_C8_2	BTL_C82	052AF4	13	dialog
60	PRG	BTL_D2	BTL_D2	0569E0	13	dialog
60	PRG	BTL_D2_2	BTL_D22	0544AC	13	dialog
60	PRG	BTL_D4	BTL_D4	0533AC	13	dialog
60	PRG	BTL_D5	BTL_D5	06745C	13	dialog
60	PRG	BTL_T0	BTL_T0	05995C	13	dialog
60	PRG	BTL_X0	BTL_X0	0662DC	13	dialog
61	PRG	BTL_A3	BTL_A3	057591	21	dialog
61	PRG	BTL_A3_2	BTL_A32	057EE1	21	dialog
61	PRG	BTL_A5	BTL_A5	05F771	21	dialog
61	PRG	BTL_A5_2	BTL_A52	05FBD5	21	dialog
61	PRG	BTL_A5_3	BTL_A53	052AD5	21	dialog
61	PRG	BTL_A7	BTL_A7	058F11	21	dialog
61	PRG	BTL_A7_2	BTL_A72	053C49	21	dialog
61	PRG	BTL_B2	BTL_B2	053595	21	dialog
61	PRG	BTL_B5	BTL_B5	05A3CD	21	dialog
61	PRG	BTL_B5_2	BTL_B52	05E591	21	dialog
61	PRG	BTL_B5_3	BTL_B53	0583B5	21	dialog
61	PRG	BTL_B6	BTL_B6	060E81	21	dialog
61	PRG	BTL_B6_2	BTL_B62	056105	21	dialog
61	PRG	BTL_C2	BTL_C2	05E105	21	dialog
61	PRG	BTL_C2_2	BTL_C22	05AD61	21	dialog
61	PRG	BTL_C4	BTL_C4	058F79	21	dialog
61	PRG	BTL_C5	BTL_C5	0557B5	21	dialog
61	PRG	BTL_C5_2	BTL_C52	05345D	21	dialog
61	PRG	BTL_C8	BTL_C8	0524B9	21	dialog
61	PRG	BTL_C8_2	BTL_C82	052C3D	21	dialog
61	PRG	BTL_D2	BTL_D2	056B29	21	dialog
61	PRG	BTL_D2_2	BTL_D22	0545F5	21	dialog
61	PRG	BTL_D4	BTL_D4	0534F5	21	dialog
61	PRG	BTL_D5	BTL_D5	0675A5	21	dialog
61	PRG	BTL_T0	BTL_T0	059AA5	21	dialog
61	PRG	BTL_X0	BTL_X0	066425	21	dialog
62	PRG	BTL_A3	BTL_A3	0575F9	23	dialog
62	PRG	BTL_A3_2	BTL_A32	057F49	23	dialog
62	PRG	BTL_A5	BTL_A5	05F7D9	23	dialog
62	PRG	BTL_A5_2	BTL_A52	05FC3D	23	dialog
62	PRG	BTL_A5_3	BTL_A53	052B3D	23	dialog
62	PRG	BTL_A7	BTL_A7	058F79	23	dialog
62	PRG	BTL_A7_2	BTL_A72	053CB1	23	dialog
62	PRG	BTL_B2	BTL_B2	0535FD	23	dialog
62	PRG	BTL_B5	BTL_B5	05A435	23	dialog
62	PRG	BTL_B5_2	BTL_B52	05E5F9	23	dialog
62	PRG	BTL_B5_3	BTL_B53	05841D	23	dialog
62	PRG	BTL_B6	BTL_B6	060EE9	23	dialog
62	PRG	BTL_B6_2	BTL_B62	05616D	23	dialog
62	PRG	BTL_C2	BTL_C2	05E16D	23	dialog
62	PRG	BTL_C2_2	BTL_C22	05ADC9	23	dialog
62	PRG	BTL_C4	BTL_C4	058FE1	23	dialog
62	PRG	BTL_C5	BTL_C5	05581D	23	dialog
62	PRG	BTL_C5_2	BTL_C52	0534C5	23	dialog
62	PRG	BTL_C8	BTL_C8	052521	23	dialog
62	PRG	BTL_C8_2	BTL_C82	052CA5	23	dialog
62	PRG	BTL_D2	BTL_D2	056B91	23	dialog
62	PRG	BTL_D2_2	BTL_D22	05465D	23	dialog
62	PRG	BTL_D4	BTL_D4	05355D	23	dialog
62	PRG	BTL_D5	BTL_D5	06760D	23	dialog
62	PRG	BTL_T0	BTL_T0	059B0D	23	dialog
62	PRG	BTL_X0	BTL_X0	06648D	23	dialog
63	PRG	BTL_A3	BTL_A3	057532	29	dialog
63	PRG	BTL_A3_2	BTL_A32	057E82	29	dialog
63	PRG	BTL_A5	BTL_A5	05F712	29	dialog
63	PRG	BTL_A5_2	BTL_A52	05FB76	29	dialog
63	PRG	BTL_A5_3	BTL_A53	052A76	29	dialog
63	PRG	BTL_A7	BTL_A7	058EB2	29	dialog
63	PRG	BTL_A7_2	BTL_A72	053BEA	29	dialog
63	PRG	BTL_B2	BTL_B2	053536	29	dialog
63	PRG	BTL_B5	BTL_B5	05A36E	29	dialog
63	PRG	BTL_B5_2	BTL_B52	05E532	29	dialog
63	PRG	BTL_B5_3	BTL_B53	058356	29	dialog
63	PRG	BTL_B6	BTL_B6	060E22	29	dialog
63	PRG	BTL_B6_2	BTL_B62	0560A6	29	dialog
63	PRG	BTL_C2	BTL_C2	05E0A6	29	dialog
63	PRG	BTL_C2_2	BTL_C22	05AD02	29	dialog
63	PRG	BTL_C4	BTL_C4	058F1A	29	dialog
63	PRG	BTL_C5	BTL_C5	055756	29	dialog
63	PRG	BTL_C5_2	BTL_C52	0533FE	29	dialog
63	PRG	BTL_C8	BTL_C8	05245A	29	dialog
63	PRG	BTL_C8_2	BTL_C82	052BDE	29	dialog
63	PRG	BTL_D2	BTL_D2	056ACA	29	dialog
63	PRG	BTL_D2_2	BTL_D22	054596	29	dialog
63	PRG	BTL_D4	BTL_D4	053496	29	dialog
