scope	char	index
BTL_D5	윙	288
BTL_D5	융	289
BTL_D5	임	290
BTL_D5	작	291
BTL_D5	잘	292
BTL_D5	잠	293
BTL_D5	재	294
BTL_D5	절	295
BTL_D5	존	296
BTL_D5	줘	297
BTL_D5	즘	298
BTL_D5	짜	299
BTL_D5	차	300
BTL_D5	찬	301
BTL_D5	창	302
BTL_D5	츠	303
BTL_D5	침	304
BTL_D5	칸	305
BTL_D5	컬	306
BTL_D5	케	307
BTL_D5	쿠	308
BTL_D5	퀴	309
BTL_D5	키	310
BTL_D5	탐	311
BTL_D5	턴	312
BTL_D5	토	313
BTL_D5	티	314
BTL_D5	팬	315
BTL_D5	피	316
BTL_D5	합	317
BTL_D5	화	318
BTL_T0	:	256
BTL_T0	~	257
BTL_T0	〜	258
BTL_T0	大	259
BTL_T0	갈	260
BTL_T0	감	261
BTL_T0	강	262
BTL_T0	개	263
BTL_T0	겨	264
BTL_T0	과	265
BTL_T0	관	266
BTL_T0	광	267
BTL_T0	균	268
BTL_T0	글	269
BTL_T0	꿀	270
BTL_T0	끌	271
BTL_T0	남	272
BTL_T0	낮	273
BTL_T0	낸	274
BTL_T0	냐	275
BTL_T0	념	276
BTL_T0	노	277
BTL_T0	녹	278
BTL_T0	높	279
BTL_T0	누	280
BTL_T0	뉜	281
BTL_T0	느	282
BTL_T0	닝	283
BTL_T0	단	284
BTL_T0	달	285
BTL_T0	독	286
BTL_T0	돌	287
BTL_T0	된	288
BTL_T0	두	289
BTL_T0	뒤	290
BTL_T0	득	291
BTL_T0	든	292
BTL_T0	등	293
BTL_T0	따	294
BTL_T0	때	295
BTL_T0	떻	296
BTL_T0	또	297
BTL_T0	띄	298
BTL_T0	란	299
BTL_T0	량	300
BTL_T0	렇	301
BTL_T0	렉	302
BTL_T0	롭	303
BTL_T0	뢰	304
BTL_T0	루	305
BTL_T0	룰	306
BTL_T0	류	307
BTL_T0	률	308
BTL_T0	른	309
BTL_T0	릴	310
BTL_T0	막	311
BTL_T0	많	312
BTL_T0	맞	313
BTL_T0	맨	314
BTL_T0	머	315
BTL_T0	멀	316
BTL_T0	며	317
BTL_T0	명	318
BTL_T0	못	319
BTL_T0	묘	320
BTL_T0	문	321
BTL_T0	므	322
BTL_T0	밍	323
BTL_T0	받	324
BTL_T0	백	325
BTL_T0	범	326
BTL_T0	베	327
BTL_T0	벨	328
BTL_T0	벽	329
BTL_T0	별	330
BTL_T0	본	331
BTL_T0	봉	332
BTL_T0	분	333
BTL_T0	붉	334
BTL_T0	빔	335
BTL_T0	빨	336
BTL_T0	뿐	337
BTL_T0	산	338
BTL_T0	살	339
BTL_T0	색	340
BTL_T0	샤	341
BTL_T0	샷	342
BTL_T0	설	343
BTL_T0	셀	344
BTL_T0	셔	345
BTL_T0	속	346
BTL_T0	손	347
BTL_T0	순	348
BTL_T0	술	349
BTL_T0	슬	350
BTL_T0	습	351
BTL_T0	승	352
BTL_T0	싱	353
BTL_T0	싸	354
BTL_T0	쌓	355
BTL_T0	써	356
BTL_T0	썼	357
BTL_T0	쏠	358
BTL_T0	쓰	359
BTL_T0	쓸	360
BTL_T0	씀	361
BTL_T0	씩	362
BTL_T0	악	363
BTL_T0	앞	364
BTL_T0	앰	365
BTL_T0	약	366
BTL_T0	양	367
BTL_T0	언	368
BTL_T0	얻	369
BTL_T0	업	370
BTL_T0	엣	371
BTL_T0	열	372
BTL_T0	영	373
BTL_T0	옥	374
BTL_T0	올	375
BTL_T0	요	376
BTL_T0	운	377
BTL_T0	울	378
BTL_T0	움	379
BTL_T0	원	380
BTL_T0	웨	381
BTL_T0	응	382
BTL_T0	임	383
BTL_T0	작	384
BTL_T0	잘	385
BTL_T0	잡	386
BTL_T0	재	387
BTL_T0	점	388
BTL_T0	존	389
BTL_T0	종	390
BTL_T0	좌	391
BTL_T0	줄	392
BTL_T0	즌	393
BTL_T0	증	394
BTL_T0	질	395
BTL_T0	집	396
BTL_T0	찍	397
BTL_T0	차	398
BTL_T0	찰	399
BTL_T0	창	400
BTL_T0	채	401
BTL_T0	초	402
BTL_T0	춰	403
BTL_T0	츠	404
BTL_T0	칠	405
BTL_T0	침	406
BTL_T0	칭	407
BTL_T0	칸	408
BTL_T0	컬	409
BTL_T0	케	410
BTL_T0	콘	411
BTL_T0	쿠	412
BTL_T0	퀴	413
BTL_T0	큰	414
BTL_T0	키	415
BTL_T0	킬	416
BTL_T0	턱	417
BTL_T0	턴	418
BTL_T0	톰	419
BTL_T0	톱	420
BTL_T0	통	421
BTL_T0	투	422
BTL_T0	특	423
BTL_T0	튼	424
BTL_T0	티	425
BTL_T0	퍼	426
BTL_T0	페	427
BTL_T0	평	428
BTL_T0	풍	429
BTL_T0	피	430
BTL_T0	필	431
BTL_T0	학	432
BTL_T0	항	433
BTL_T0	험	434
BTL_T0	현	435
BTL_T0	화	436
BTL_T0	확	437
BTL_T0	황	438
BTL_T0	효	439
BTL_T0	후	440
BTL_T0	＆	441
BTL_T0	：	442
BTL_X0	갑	256
BTL_X0	걸	257
BTL_X0	겨	258
BTL_X0	글	259
BTL_X0	금	260
BTL_X0	깨	261
BTL_X0	끝	262
BTL_X0	냐	263
BTL_X0	노	264
BTL_X0	답	265
BTL_X0	둬	266
BTL_X0	득	267
BTL_X0	때	268
BTL_X0	람	269
BTL_X0	룸	270
BTL_X0	름	271
BTL_X0	밍	272
BTL_X0	밖	273
BTL_X0	받	274
BTL_X0	벗	275
BTL_X0	벨	276
BTL_X0	뿐	277
BTL_X0	쁘	278
BTL_X0	설	279
BTL_X0	순	280
BTL_X0	싸	281
BTL_X0	앰	282
BTL_X0	엘	283
BTL_X0	요	284
BTL_X0	울	285
BTL_X0	웨	286
BTL_X0	젠	287
BTL_X0	졌	288
BTL_X0	죽	289
BTL_X0	줘	290
BTL_X0	째	291
BTL_X0	쩔	292
BTL_X0	츠	293
BTL_X0	칸	294
BTL_X0	컬	295
BTL_X0	케	296
BTL_X0	켜	297
BTL_X0	퀴	298
BTL_X0	턴	299
BTL_X0	텐	300
BTL_X0	톨	301
BTL_X0	통	302
BTL_X0	티	303
BTL_X0	편	304
BTL_X0	피	305
BTL_X0	필	306
BTL_X0	화	307
EVEEXPL	감	256
EVEEXPL	갑	257
EVEEXPL	견	258
EVEEXPL	과	259
EVEEXPL	관	260
EVEEXPL	광	261
EVEEXPL	교	262
EVEEXPL	규	263
EVEEXPL	근	264
EVEEXPL	금	265
EVEEXPL	긴	266
EVEEXPL	깊	267
EVEEXPL	꾼	268
EVEEXPL	날	269
EVEEXPL	남	270
EVEEXPL	났	271
EVEEXPL	냐	272
EVEEXPL	넣	273
EVEEXPL	넨	274
EVEEXPL	눈	275
EVEEXPL	늘	276
EVEEXPL	닐	277
EVEEXPL	단	278
EVEEXPL	닫	279
EVEEXPL	닿	280
EVEEXPL	던	281
EVEEXPL	독	282
EVEEXPL	돌	283
EVEEXPL	된	284
EVEEXPL	둔	285
EVEEXPL	듣	286
EVEEXPL	등	287
EVEEXPL	따	288
EVEEXPL	때	289
EVEEXPL	란	290
EVEEXPL	랜	291
EVEEXPL	략	292
EVEEXPL	렸	293
EVEEXPL	령	294
EVEEXPL	른	295
EVEEXPL	름	296
EVEEXPL	림	297
EVEEXPL	맡	298
EVEEXPL	메	299
EVEEXPL	며	300
EVEEXPL	명	301
EVEEXPL	문	302
EVEEXPL	민	303
EVEEXPL	받	304
EVEEXPL	밤	305
EVEEXPL	밴	306
EVEEXPL	벤	307
EVEEXPL	산	308
EVEEXPL	살	309
EVEEXPL	삽	310
EVEEXPL	손	311
EVEEXPL	쇠	312
EVEEXPL	술	313
EVEEXPL	숨	314
EVEEXPL	슈	315
EVEEXPL	습	316
EVEEXPL	싸	317
EVEEXPL	씨	318
EVEEXPL	알	319
EVEEXPL	앞	320
EVEEXPL	얻	321
EVEEXPL	열	322
EVEEXPL	였	323
EVEEXPL	영	324
EVEEXPL	왜	325
EVEEXPL	울	326
EVEEXPL	움	327
EVEEXPL	작	328
EVEEXPL	잠	329
EVEEXPL	잡	330
EVEEXPL	재	331
EVEEXPL	져	332
EVEEXPL	존	333
EVEEXPL	줄	334
EVEEXPL	증	335
EVEEXPL	집	336
EVEEXPL	차	337
EVEEXPL	찬	338
EVEEXPL	창	339
EVEEXPL	찾	340
EVEEXPL	채	341
EVEEXPL	챈	342
EVEEXPL	쳐	343
EVEEXPL	초	344
EVEEXPL	추	345
EVEEXPL	췄	346
EVEEXPL	측	347
EVEEXPL	침	348
EVEEXPL	캐	349
EVEEXPL	큰	350
EVEEXPL	킨	351
EVEEXPL	통	352
EVEEXPL	퇴	353
EVEEXPL	편	354
EVEEXPL	펼	355
EVEEXPL	혀	356
EVEEXPL	협	357
EVEEXPL	화	358
EVEEXPL	환	359
EVEEXPL	후	360
EVEEXPL	휩	361
EVT000_1	관	256
EVT000_1	굴	257
EVT000_1	금	258
EVT000_1	났	259
EVT000_1	때	260
EVT000_1	루	261
EVT000_1	묻	262
EVT000_1	뿐	263
EVT000_1	싫	264
EVT000_1	싶	265
EVT000_1	쓸	266
EVT000_1	알	267
EVT000_1	애	268
EVT000_1	엇	269
EVT000_1	엣	270
EVT000_1	젠	271
EVT000_1	죽	272
EVT000_1	째	273
EVT000_1	철	274
EVT000_1	칙	275
EVT000_1	캐	276
EVT000_1	키	277
EVT000_1	편	278
EVT000_1	험	279
EVT000_2	강	256
EVT000_2	개	257
EVT000_2	걸	258
EVT000_2	과	259
EVT000_2	관	260
EVT000_2	굴	261
EVT000_2	규	262
EVT000_2	금	263
EVT000_2	긴	264
EVT000_2	끼	265
EVT000_2	났	266
EVT000_2	낳	267
EVT000_2	낸	268
EVT000_2	넘	269
EVT000_2	넣	270
EVT000_2	년	271
EVT000_2	던	272
EVT000_2	돌	273
EVT000_2	됐	274
EVT000_2	때	275
EVT000_2	락	276
EVT000_2	란	277
EVT000_2	람	278
EVT000_2	럼	279
EVT000_2	류	280
EVT000_2	망	281
EVT000_2	며	282
EVT000_2	명	283
EVT000_2	문	284
EVT000_2	받	285
EVT000_2	병	286
EVT000_2	분	287
EVT000_2	빌	288
EVT000_2	뿐	289
EVT000_2	설	290
EVT000_2	속	291
EVT000_2	손	292
EVT000_2	순	293
EVT000_2	씩	294
EVT000_2	연	295
EVT000_2	였	296
EVT000_2	영	297
EVT000_2	욕	298
EVT000_2	웬	299
EVT000_2	잃	300
EVT000_2	작	301
EVT000_2	잘	302
EVT000_2	쟁	303
EVT000_2	존	304
EVT000_2	천	305
EVT000_2	침	306
EVT000_2	키	307
EVT000_2	퇴	308
EVT000_2	편	309
EVT000_2	협	310
EVT000_2	혼	311
EVT000_2	환	312
EVT000_2	황	313
EVT000_2	후	314
EVT000_2	（	315
EVT000_2	）	316
EVT000_3	냐	256
EVT000_3	넌	257
EVT000_3	노	258
EVT000_3	눈	259
EVT000_3	늘	260
EVT000_3	던	261
EVT000_3	된	262
EVT000_3	람	263
EVT000_3	렀	264
EVT000_3	론	265
EVT000_3	망	266
EVT000_3	뭘	267
EVT000_3	빨	268
EVT000_3	손	269
EVT000_3	엣	270
EVT000_3	움	271
EVT000_3	잡	272
EVT000_3	젠	273
EVT000_3	종	274
EVT000_3	죽	275
EVT000_3	쳐	276
EVT000_3	통	277
EVT000_3	혈	278
EVT000_4	꼬	256
EVT000_4	돌	257
EVT000_4	둘	258
EVT000_4	람	259
EVT000_4	릴	260
EVT000_4	맹	261
EVT000_4	먹	262
EVT000_4	뭐	263
EVT000_4	별	264
EVT000_4	봤	265
EVT000_4	빌	266
EVT000_4	슬	267
EVT000_4	습	268
EVT000_4	쓰	269
EVT000_4	였	270
EVT000_4	왜	271
EVT000_4	작	272
EVT000_4	잡	273
EVT000_4	졸	274
EVT000_4	질	275
EVT000_4	째	276
EVT000_4	차	277
EVT000_4	출	278
EVT000_4	흥	279
EVT000_5	갓	256
EVT000_5	겨	257
EVT000_5	넣	258
EVT000_5	달	259
EVT000_5	닿	260
EVT000_5	된	261
EVT000_5	든	262
EVT000_5	따	263
EVT000_5	망	264
EVT000_5	멸	265
EVT000_5	몇	266
EVT000_5	법	267
EVT000_5	분	268
EVT000_5	설	269
EVT000_5	손	270
EVT000_5	쇄	271
EVT000_5	숨	272
EVT000_5	습	273
EVT000_5	식	274
EVT000_5	원	275
EVT000_5	재	276
EVT000_5	존	277
EVT000_5	킨	278
EVT000_5	폐	279
EVT000_5	핫	280
EVT000_5	황	281
EVT000_5	흔	282
EVT002	돌	256
EVT002	빨	257
EVT002	살	258
EVT004_2	금	256
EVT008	검	256
EVT008	곡	257
EVT008	굴	258
EVT008	끄	259
EVT008	남	260
EVT008	누	261
EVT008	님	262
EVT008	따	263
EVT008	렇	264
EVT008	릴	265
EVT008	머	266
EVT008	법	267
EVT008	북	268
EVT008	빨	269
EVT008	살	270
EVT008	슴	271
EVT008	얘	272
EVT008	왜	273
EVT008	요	274
EVT008	젠	275
EVT008	짜	276
EVT008	특	277
EVT016_1	갑	256
EVT016_1	괴	257
EVT016_1	근	258
EVT016_1	룻	259
EVT016_1	밤	260
EVT016_1	살	261
EVT016_1	옴	262
EVT016_1	왜	263
EVT016_1	줘	264
EVT016_1	펴	265
EVT016_2	갚	256
EVT016_2	겐	257
EVT016_2	과	258
EVT016_2	괜	259
EVT016_2	긴	260
EVT016_2	꼴	261
EVT016_2	느	262
EVT016_2	던	263
EVT016_2	된	264
EVT016_2	두	265
EVT016_2	든	266
EVT016_2	따	267
EVT016_2	떠	268
EVT016_2	떻	269
EVT016_2	란	270
EVT016_2	랑	271
EVT016_2	럼	272
EVT016_2	렇	273
EVT016_2	망	274
EVT016_2	멸	275
EVT016_2	명	276
EVT016_2	몇	277
EVT016_2	몰	278
EVT016_2	뭐	279
EVT016_2	병	280
EVT016_2	싶	281
EVT016_2	악	282
EVT016_2	알	283
EVT016_2	았	284
EVT016_2	앞	285
EVT016_2	원	286
EVT016_2	응	287
EVT016_2	잖	288
EVT016_2	잘	289
EVT016_2	재	290
EVT016_2	존	291
EVT016_2	쩌	292
EVT016_2	찮	293
EVT016_2	키	294
EVT016_2	킨	295
EVT016_2	흐	296
EVT016_3	갔	256
EVT016_3	긴	257
EVT016_3	남	258
EVT016_3	님	259
EVT016_3	될	260
EVT016_3	란	261
EVT016_3	람	262
EVT016_3	렇	263
EVT016_3	료	264
EVT016_3	막	265
EVT016_3	못	266
EVT016_3	뭔	267
EVT016_3	법	268
EVT016_3	손	269
EVT016_3	쓰	270
EVT016_3	언	271
EVT016_3	엣	272
EVT016_3	절	273
EVT016_3	죽	274
EVT016_3	찾	275
EVT016_3	쳐	276
EVT016_3	탓	277
EVT029	금	256
EVT029	끝	257
EVT029	끼	258
EVT029	때	259
EVT029	머	260
EVT029	뿐	261
EVT029	쯤	262
EVT029	케	263
EVT040	곧	256
EVT040	둬	257
EVT040	봐	258
EVT040	출	259
EVT040	침	260
EVT040	항	261
EVT041	걸	256
EVT041	관	257
EVT041	굴	258
EVT041	끈	259
EVT041	남	260
EVT041	누	261
EVT041	된	262
EVT041	두	263
EVT041	든	264
EVT041	랭	265
EVT041	럼	266
EVT041	렇	267
EVT041	룻	268
EVT041	륙	269
EVT041	망	270
EVT041	멸	271
EVT041	몇	272
EVT041	받	273
EVT041	밤	274
EVT041	법	275
EVT041	볼	276
EVT041	봐	277
EVT041	습	278
EVT041	식	279
EVT041	싫	280
EVT041	쓰	281
EVT041	았	282
EVT041	양	283
EVT041	얼	284
EVT041	엣	285
EVT041	요	286
EVT041	울	287
EVT041	웠	288
EVT041	응	289
EVT041	잖	290
EVT041	잘	291
EVT041	잡	292
EVT041	질	293
EVT041	쨌	294
EVT041	키	295
EVT041	테	296
EVT041	폐	297
EVT041	헌	298
EVT043	'	256
EVT043	갑	257
EVT043	겉	258
EVT043	괜	259
EVT043	굴	260
EVT043	금	261
EVT043	달	262
EVT043	란	263
EVT043	료	264
EVT043	못	265
EVT043	뭐	266
EVT043	빨	267
EVT043	설	268
EVT043	숨	269
EVT043	승	270
EVT043	알	271
EVT043	왜	272
EVT043	줄	273
EVT043	찮	274
EVT043	출	275
EVT043	탈	276
EVT043	편	277
EVT043	험	278
EVT054	꼬	256
EVT054	료	257
EVT054	맙	258
EVT054	맹	259
EVT054	먹	260
EVT054	얘	261
EVT054	언	262
EVT054	울	263
EVT054	웃	264
EVT054	짓	265
EVT054	켜	266
EVT054	활	267
EVT060_1	갈	256
EVT060_1	갔	257
EVT060_1	걸	258
EVT060_1	귀	259
EVT060_1	날	260
EVT060_1	눈	261
EVT060_1	늘	262
EVT060_1	릴	263
EVT060_1	뿐	264
EVT060_1	쏘	265
EVT060_1	알	266
EVT060_1	작	267
EVT060_1	존	268
EVT060_1	쩌	269
EVT060_1	천	270
EVT060_2	갈	256
EVT060_2	겨	257
EVT060_2	과	258
EVT060_2	남	259
EVT060_2	누	260
EVT060_2	돼	261
EVT060_2	둬	262
EVT060_2	뒤	263
EVT060_2	때	264
EVT060_2	뜻	265
EVT060_2	롤	266
EVT060_2	맡	267
EVT060_2	법	268
EVT060_2	벗	269
EVT060_2	봉	270
EVT060_2	빨	271
EVT060_2	산	272
EVT060_2	살	273
EVT060_2	슨	274
EVT060_2	싸	275
EVT060_2	알	276
EVT060_2	움	277
EVT060_2	워	278
EVT060_2	작	279
EVT060_2	종	280
EVT060_2	줘	281
EVT060_2	출	282
EVT060_2	컨	283
EVT060_2	킨	284
EVT060_2	탈	285
EVT060_2	테	286
EVT060_2	투	287
EVT060_2	편	288
EVT060_2	혼	289
EVT060_2	휴	290
EVT067	젠	256
EVT068_1	겉	256
EVT068_1	겨	257
EVT068_1	과	258
EVT068_1	금	259
EVT068_1	깝	260
EVT068_1	년	261
EVT068_1	던	262
EVT068_1	둥	263
EVT068_1	든	264
EVT068_1	떠	265
EVT068_1	름	266
EVT068_1	머	267
EVT068_1	먹	268
EVT068_1	못	269
EVT068_1	받	270
EVT068_1	봤	271
EVT068_1	뿐	272
EVT068_1	습	273
EVT068_1	싸	274
EVT068_1	씬	275
EVT068_1	옮	276
EVT068_1	잠	277
EVT068_1	줄	278
EVT068_1	천	279
EVT068_1	침	280
EVT068_1	특	281
EVT068_1	혀	282
EVT068_1	훨	283
EVT068_1	희	284
EVT068_2	걸	256
EVT068_2	과	257
EVT068_2	굴	258
EVT068_2	금	259
EVT068_2	긴	260
EVT068_2	끝	261
EVT068_2	넌	262
EVT068_2	넣	263
EVT068_2	닌	264
EVT068_2	님	265
EVT068_2	돼	266
EVT068_2	둠	267
EVT068_2	때	268
EVT068_2	람	269
EVT068_2	럴	270
EVT068_2	렇	271
EVT068_2	령	272
EVT068_2	루	273
EVT068_2	룰	274
EVT068_2	른	275
EVT068_2	막	276
EVT068_2	몰	277
EVT068_2	못	278
EVT068_2	문	279
EVT068_2	묻	280
EVT068_2	뭐	281
EVT068_2	범	282
EVT068_2	분	283
EVT068_2	쁜	284
EVT068_2	설	285
EVT068_2	속	286
EVT068_2	손	287
EVT068_2	습	288
EVT068_2	싶	289
EVT068_2	싸	290
EVT068_2	엣	291
EVT068_2	였	292
EVT068_2	영	293
EVT068_2	운	294
EVT068_2	원	295
EVT068_2	죽	296
EVT068_2	줬	297
EVT068_2	째	298
EVT068_2	채	299
EVT068_2	키	300
EVT068_2	테	301
EVT068_2	평	302
EVT072	된	256
EVT072	람	257
EVT072	렇	258
EVT072	엣	259
EVT072	죽	260
EVT089	괜	256
EVT089	굴	257
EVT089	긴	258
EVT089	낮	259
EVT089	넣	260
EVT089	놀	261
EVT089	놓	262
EVT089	던	263
EVT089	때	264
EVT089	랐	265
EVT089	랜	266
EVT089	멸	267
EVT089	문	268
EVT089	뭔	269
EVT089	밖	270
EVT089	법	271
EVT089	뿐	272
EVT089	설	273
EVT089	손	274
EVT089	솔	275
EVT089	쇠	276
EVT089	슨	277
EVT089	쏘	278
EVT089	쓸	279
EVT089	엇	280
EVT089	엣	281
EVT089	열	282
EVT089	쟁	283
EVT089	젠	284
EVT089	찮	285
EVT089	쳤	286
EVT089	키	287
EVT117	맞	256
EVT117	뿔	257
EVT117	새	258
EVT117	싸	259
EVT122_1	두	256
EVT122_2	급	256
EVT122_2	냐	257
EVT122_2	든	258
EVT122_2	따	259
EVT122_2	떤	260
EVT122_2	또	261
EVT122_2	룰	262
EVT122_2	막	263
EVT122_2	별	264
EVT122_2	빚	265
EVT122_2	졌	266
EVT122_2	줄	267
EVT122_2	취	268
EVT122_2	테	269
EVT122_2	특	270
EVT122_2	패	271
EVT122_3	과	256
EVT122_3	관	257
EVT122_3	끝	258
EVT122_3	낭	259
EVT122_3	누	260
EVT122_3	닌	261
EVT122_3	든	262
EVT122_3	량	263
EVT122_3	렇	264
EVT122_3	류	265
EVT122_3	른	266
EVT122_3	망	267
EVT122_3	멸	268
EVT122_3	별	269
EVT122_3	봤	270
EVT122_3	뿐	271
EVT122_3	살	272
EVT122_3	속	273
EVT122_3	순	274
EVT122_3	식	275
EVT122_3	알	276
EVT122_3	얽	277
EVT122_3	영	278
EVT122_3	울	279
EVT122_3	원	280
EVT122_3	재	281
EVT122_3	쟁	282
EVT122_3	죽	283
EVT122_3	짜	284
EVT122_3	켜	285
EVT122_3	키	286
EVT122_3	킨	287
EVT122_3	텐	288
EVT122_3	통	289
EVT122_3	혀	290
EVT122_3	현	291
EVT122_3	환	292
EVT122_4	걸	256
EVT122_4	괴	257
EVT122_4	긴	258
EVT122_4	끝	259
EVT122_4	낸	260
EVT122_4	널	261
EVT122_4	넣	262
EVT122_4	돼	263
EVT122_4	둘	264
EVT122_4	든	265
EVT122_4	때	266
EVT122_4	떻	267
EVT122_4	렵	268
EVT122_4	론	269
EVT122_4	롤	270
EVT122_4	루	271
EVT122_4	막	272
EVT122_4	명	273
EVT122_4	못	274
EVT122_4	병	275
EVT122_4	뿐	276
EVT122_4	새	277
EVT122_4	손	278
EVT122_4	싸	279
EVT122_4	알	280
EVT122_4	았	281
EVT122_4	앞	282
EVT122_4	양	283
EVT122_4	운	284
EVT122_4	움	285
EVT122_4	잠	286
EVT122_4	짓	287
EVT122_4	쩌	288
EVT122_4	차	289
EVT122_4	찾	290
EVT122_4	쳤	291
EVT122_4	컨	292
EVT122_4	켜	293
EVT122_4	특	294
EVT122_4	혼	295
EVT122_4	황	296
EVT122_4	휘	297
EVT127_1	값	256
EVT127_1	걸	257
EVT127_1	겨	258
EVT127_1	누	259
EVT127_1	닐	260
EVT127_1	돼	261
EVT127_1	든	262
EVT127_1	땅	263
EVT127_1	렸	264
EVT127_1	류	265
EVT127_1	문	266
EVT127_1	뭐	267
EVT127_1	빛	268
EVT127_1	손	269
EVT127_1	쓸	270
EVT127_1	양	271
EVT127_1	열	272
EVT127_1	요	273
EVT127_1	죄	274
EVT127_1	죗	275
EVT127_1	죽	276
EVT127_1	철	277
EVT127_1	통	278
EVT127_1	필	279
EVT127_1	헌	280
EVT127_1	험	281
EVT127_1	황	282
EVT127_2	금	256
EVT127_2	엣	257
EVT127_2	탁	258
EVT134_1	감	256
EVT134_1	걱	257
EVT134_1	굴	258
EVT134_1	금	259
EVT134_1	꾼	260
EVT134_1	끈	261
EVT134_1	누	262
EVT134_1	단	263
EVT134_1	된	264
EVT134_1	두	265
EVT134_1	따	266
EVT134_1	란	267
EVT134_1	럼	268
EVT134_1	싶	269
EVT134_1	알	270
EVT134_1	얘	271
EVT134_1	였	272
EVT134_1	움	273
EVT134_1	임	274
EVT134_1	줄	275
EVT134_1	줘	276
EVT134_1	집	277
EVT134_1	챌	278
EVT134_1	화	279
EVT134_2	감	256
EVT134_2	갔	257
EVT134_2	겨	258
EVT134_2	관	259
EVT134_2	괴	260
EVT134_2	굉	261
EVT134_2	근	262
EVT134_2	깐	263
EVT134_2	났	264
EVT134_2	냐	265
EVT134_2	넣	266
EVT134_2	년	267
EVT134_2	던	268
EVT134_2	둥	269
EVT134_2	든	270
EVT134_2	때	271
EVT134_2	럼	272
EVT134_2	망	273
EVT134_2	며	274
EVT134_2	멸	275
EVT134_2	명	276
EVT134_2	몰	277
EVT134_2	뭐	278
EVT134_2	벌	279
EVT134_2	분	280
EVT134_2	뿐	281
EVT134_2	살	282
EVT134_2	속	283
EVT134_2	손	284
EVT134_2	순	285
EVT134_2	숨	286
EVT134_2	써	287
EVT134_2	엣	288
EVT134_2	연	289
EVT134_2	왜	290
EVT134_2	요	291
EVT134_2	원	292
EVT134_2	잠	293
EVT134_2	재	294
EVT134_2	존	295
EVT134_2	좇	296
EVT134_2	줘	297
EVT134_2	줬	298
EVT134_2	째	299
EVT134_2	찾	300
EVT134_2	친	301
EVT134_2	키	302
EVT134_2	필	303
EVT134_3	걷	256
EVT134_3	겐	257
EVT134_3	과	258
EVT134_3	긋	259
EVT134_3	님	260
EVT134_3	던	261
EVT134_3	독	262
EVT134_3	돼	263
EVT134_3	두	264
EVT134_3	든	265
EVT134_3	란	266
EVT134_3	령	267
EVT134_3	롭	268
EVT134_3	른	269
EVT134_3	망	270
EVT134_3	멈	271
EVT134_3	받	272
EVT134_3	봐	273
EVT134_3	살	274
EVT134_3	속	275
EVT134_3	손	276
EVT134_3	쉬	277
EVT134_3	싸	278
EVT134_3	써	279
EVT134_3	얘	280
EVT134_3	엣	281
EVT134_3	엮	282
EVT134_3	였	283
EVT134_3	요	284
EVT134_3	작	285
EVT134_3	절	286
EVT134_3	좀	287
EVT134_3	줄	288
EVT134_3	천	289
EVT134_3	추	290
EVT134_3	필	291
EVT134_3	협	292
EVT134_3	흩	293
EVT135	감	256
EVT135	갓	257
EVT135	과	258
EVT135	괜	259
EVT135	금	260
EVT135	깐	261
EVT135	깨	262
EVT135	꾸	263
EVT135	꿈	264
EVT135	꿨	265
EVT135	났	266
EVT135	누	267
EVT135	눈	268
EVT135	눌	269
EVT135	느	270
EVT135	달	271
EVT135	던	272
EVT135	둘	273
EVT135	듯	274
EVT135	람	275
EVT135	렸	276
EVT135	름	277
EVT135	못	278
EVT135	뭐	279
EVT135	쁜	280
EVT135	살	281
EVT135	솎	282
EVT135	슈	283
EVT135	알	284
EVT135	았	285
EVT135	엄	286
EVT135	엣	287
EVT135	운	288
EVT135	울	289
EVT135	워	290
EVT135	응	291
EVT135	잠	292
EVT135	져	293
EVT135	죽	294
EVT135	줘	295
EVT135	찮	296
EVT135	청	297
EVT135	테	298
EVT135	혼	299
EVT135	황	300
EVT137	교	256
EVT137	금	257
EVT137	닥	258
EVT137	덩	259
EVT137	될	260
EVT137	둔	261
EVT137	둘	262
EVT137	럴	263
EVT137	럼	264
EVT137	롤	265
EVT137	멈	266
EVT137	못	267
EVT137	병	268
EVT137	붙	269
EVT137	빽	270
EVT137	뿐	271
EVT137	살	272
EVT137	손	273
EVT137	엣	274
EVT137	였	275
EVT137	육	276
EVT137	잃	277
EVT137	존	278
EVT137	추	279
EVT137	컨	280
EVT137	탁	281
EVT144	갈	256
EVT144	갓	257
EVT144	걸	258
EVT144	곡	259
EVT144	끌	260
EVT144	끝	261
EVT144	남	262
EVT144	났	263
EVT144	냅	264
EVT144	년	265
EVT144	느	266
EVT144	던	267
EVT144	돌	268
EVT144	될	269
EVT144	때	270
EVT144	떠	271
EVT144	떻	272
EVT144	또	273
EVT144	뜨	274
EVT144	람	275
EVT144	렌	276
EVT144	른	277
EVT144	망	278
EVT144	머	279
EVT144	며	280
EVT144	문	281
EVT144	산	282
EVT144	살	283
EVT144	속	284
EVT144	슈	285
EVT144	승	286
EVT144	싸	287
EVT144	쓰	288
EVT144	알	289
EVT144	약	290
EVT144	엇	291
EVT144	엣	292
EVT144	옳	293
EVT144	울	294
EVT144	임	295
EVT144	잖	296
EVT144	좀	297
EVT144	줘	298
EVT144	줬	299
EVT144	찾	300
EVT144	쳐	301
EVT144	켜	302
EVT144	확	303
EVT152	괜	256
