module	offset	bytes	slot	chars	text
TWN_E059	010865	231		111	ゾアの街に帝国軍の使者が現れ、\n街は侵略の恐怖にさらされる。\n一方エッジは、パエットの父であり\n街の実力者であるバイマンという男の\n招待を受け、閉ざされた正規住民区画\n「神聖区」への通行証を得る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E059	01094C	307		148	エッジに帝国軍を撃退させたバイマンは\nその功によって次期司祭の座につく。\nバイマンは、明日になれば「遣産」を\n見せることができるとエッジに語る。\n一方、パエットは、正体不明の男から\n預った手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来イベントで処理予定)\n
TWN_E059	010A7F	159		76	パエットは、正体不明の男から預った\n手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E059	010B1E	297		143	広場ではクレイメンが待っていたが、\nエッジを助けようとしたパエットの\n乱入によって会見は中断してしまい、\nクレイメンの真意は不明のままとなる。\n次の朝、バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・ムービー等で処理予定)\n
TWN_E059	010C47	151		72	バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E059	010CDE	223		107	「護り火」の火種に触れたエッジの\n眼前に、メル=カヴァの幻が展開する。\nメル=カヴァとは、塔の上空を周回する\n巨大なバリア発生装置だった。\nこの幻から、エッジはメル=カヴァの\n場所を知る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E059	010DBD	194		93	キャラバンを訪れたエッジの前に、\nガッシュの使いのシーカーが現れた。\n彼の話によると、ガッシュは\n「シーカーの里」と呼ばれる場所で\nエッジを待っているという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E059	010E7F	237		114	戦いに傷ついたシーカー達から、\nアゼルが姿を消したと聞かされるエッジ。\n「編み人」ザドクは、アゼルの行き先は\nウルの地下だと推測する。なぜなら、\nドラゴン同様、彼女もウルのプラントで\n創造されたからだ。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E059	011840	7		3	隊長発
TWN_E059	011847	23		11	見で深っている傷を受う
TWN_E059	01185E	23		11	深彼地図な渡死絶を深る
TWN_E059	011875	31		15	見で深っている住のパーツを受う
TWN_E059	011894	25		12	人死ちの住のパーツを深る
TWN_E059	0118AD	21		10	会話／深彼の呼り街え
TWN_E120	00DA13	189		90	エッジは、キャラバンとの住人との\n会話から「ゾア」と呼ばれる街の\n存在を知る。\n大きな街ならば、クレイメン艦隊に\n関する手がかりがつかめるかも\nしれない。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E120	00DAD0	206		99	キャラバンのリーダーに会ったエッジ。\nリーダーから、エッジが追っている帝国の\n艦隊(クレイメン艦隊)は禁止区域\n(ゲオルギウス)へと向かったのでは\nないかとの話を聞く。\n \n(未完成・将来デモイベント表示予定)\n
TWN_E120	00DB9E	315		152	酒場の主人から話を聞くエッジ。\nこの近くには「塔」と呼ばれる遣跡があり\nクレイメン艦隊はそこに向かったという。\nこの街に住んでいるパエットという男が、\n塔の事を詳しく知っているらしい。\nエッジは、その男が描いたという塔の総を\n手に入れる。そこには、ドラゴンが見せた\n幻と同じ光景があった。\n \n(未完成・将来操作可能予定)\n
TWN_E120	00DCD9	223		107	クレイメンが向かった遣跡「塔」の\n場所を知っているという男・パエット。\n彼は、塔の情報を教えるかわりに、\nゲオルギウスと呼ばれる場所から\n旧世紀の機械部品を取ってくるよう\nエッジに命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_E120	00DDB8	163		78	ゲオルギウスから取ってきた部品を\nパエットに見せるエッジ。\nしかし、パエットはそれに満足せず、\n再度ゲオルギウス行きを命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_E120	00DE5B	254		122	再び戻ったエッジに、うってかわって\nなれなれしく接するパエット。\n彼は、エッジがドラゴン乗りである\nことを突き止めたのだ。\nすっかり協力的になったパエットは、\n水没した遣跡「ウル」の地下に\n塔への通路があるらしいと語る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E120	00DF59	231		111	ゾアの街に帝国軍の使者が現れ、\n街は侵略の恐怖にさらされる。\n一方エッジは、パエットの父であり\n街の実力者であるバイマンという男の\n招待を受け、閉ざされた正規住民区画\n「神聖区」への通行証を得る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E120	00E040	307		148	エッジに帝国軍を撃退させたバイマンは\nその功によって次期司祭の座につく。\nバイマンは、明日になれば「遣産」を\n見せることができるとエッジに語る。\n一方、パエットは、正体不明の男から\n預った手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来イベントで処理予定)\n
TWN_E120	00E173	159		76	パエットは、正体不明の男から預った\n手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E120	00E212	297		143	広場ではクレイメンが待っていたが、\nエッジを助けようとしたパエットの\n乱入によって会見は中断してしまい、\nクレイメンの真意は不明のままとなる。\n次の朝、バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・ムービー等で処理予定)\n
TWN_E120	00E33B	151		72	バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E120	00E3D2	223		107	「護り火」の火種に触れたエッジの\n眼前に、メル=カヴァの幻が展開する。\nメル=カヴァとは、塔の上空を周回する\n巨大なバリア発生装置だった。\nこの幻から、エッジはメル=カヴァの\n場所を知る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E120	00E4B1	194		93	キャラバンを訪れたエッジの前に、\nガッシュの使いのシーカーが現れた。\n彼の話によると、ガッシュは\n「シーカーの里」と呼ばれる場所で\nエッジを待っているという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E120	00E573	237		114	戦いに傷ついたシーカー達から、\nアゼルが姿を消したと聞かされるエッジ。\n「編み人」ザドクは、アゼルの行き先は\nウルの地下だと推測する。なぜなら、\nドラゴン同様、彼女もウルのプラントで\n創造されたからだ。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E120	00EF34	7		3	隊長発
TWN_E120	00EF3B	23		11	見で深っている傷を受う
TWN_E120	00EF52	23		11	深彼地図な渡死絶を深る
TWN_E120	00EF69	31		15	見で深っている住のパーツを受う
TWN_E120	00EF88	25		12	人死ちの住のパーツを深る
TWN_E120	00EFA1	21		10	会話／深彼の呼り街え
TWN_E121	00BE24	75		36	隊長を発見するが深い傷を受けている。\n彼はエッジに地図を渡すと死に絶える。\n
TWN_E121	00BE6F	189		90	エッジは、キャラバンとの住人との\n会話から「ゾア」と呼ばれる街の\n存在を知る。\n大きな街ならば、クレイメン艦隊に\n関する手がかりがつかめるかも\nしれない。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E121	00BF2C	206		99	キャラバンのリーダーに会ったエッジ。\nリーダーから、エッジが追っている帝国の\n艦隊(クレイメン艦隊)は禁止区域\n(ゲオルギウス)へと向かったのでは\nないかとの話を聞く。\n \n(未完成・将来デモイベント表示予定)\n
TWN_E121	00BFFA	315		152	酒場の主人から話を聞くエッジ。\nこの近くには「塔」と呼ばれる遣跡があり\nクレイメン艦隊はそこに向かったという。\nこの街に住んでいるパエットという男が、\n塔の事を詳しく知っているらしい。\nエッジは、その男が描いたという塔の総を\n手に入れる。そこには、ドラゴンが見せた\n幻と同じ光景があった。\n \n(未完成・将来操作可能予定)\n
TWN_E121	00C135	223		107	クレイメンが向かった遣跡「塔」の\n場所を知っているという男・パエット。\n彼は、塔の情報を教えるかわりに、\nゲオルギウスと呼ばれる場所から\n旧世紀の機械部品を取ってくるよう\nエッジに命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_E121	00C214	163		78	ゲオルギウスから取ってきた部品を\nパエットに見せるエッジ。\nしかし、パエットはそれに満足せず、\n再度ゲオルギウス行きを命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_E121	00C2B7	254		122	再び戻ったエッジに、うってかわって\nなれなれしく接するパエット。\n彼は、エッジがドラゴン乗りである\nことを突き止めたのだ。\nすっかり協力的になったパエットは、\n水没した遣跡「ウル」の地下に\n塔への通路があるらしいと語る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E121	00C3B5	231		111	ゾアの街に帝国軍の使者が現れ、\n街は侵略の恐怖にさらされる。\n一方エッジは、パエットの父であり\n街の実力者であるバイマンという男の\n招待を受け、閉ざされた正規住民区画\n「神聖区」への通行証を得る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E121	00C49C	307		148	エッジに帝国軍を撃退させたバイマンは\nその功によって次期司祭の座につく。\nバイマンは、明日になれば「遣産」を\n見せることができるとエッジに語る。\n一方、パエットは、正体不明の男から\n預った手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来イベントで処理予定)\n
TWN_E121	00C5CF	159		76	パエットは、正体不明の男から預った\n手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E121	00C66E	297		143	広場ではクレイメンが待っていたが、\nエッジを助けようとしたパエットの\n乱入によって会見は中断してしまい、\nクレイメンの真意は不明のままとなる。\n次の朝、バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・ムービー等で処理予定)\n
TWN_E121	00C797	151		72	バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E121	00C82E	223		107	「護り火」の火種に触れたエッジの\n眼前に、メル=カヴァの幻が展開する。\nメル=カヴァとは、塔の上空を周回する\n巨大なバリア発生装置だった。\nこの幻から、エッジはメル=カヴァの\n場所を知る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E121	00C90D	194		93	キャラバンを訪れたエッジの前に、\nガッシュの使いのシーカーが現れた。\n彼の話によると、ガッシュは\n「シーカーの里」と呼ばれる場所で\nエッジを待っているという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E121	00C9CF	237		114	戦いに傷ついたシーカー達から、\nアゼルが姿を消したと聞かされるエッジ。\n「編み人」ザドクは、アゼルの行き先は\nウルの地下だと推測する。なぜなら、\nドラゴン同様、彼女もウルのプラントで\n創造されたからだ。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E121	00D390	7		3	隊長発
TWN_E121	00D397	23		11	見で深っている傷を受う
TWN_E121	00D3AE	23		11	深彼地図な渡死絶を深る
TWN_E121	00D3C5	31		15	見で深っている住のパーツを受う
TWN_E121	00D3E4	25		12	人死ちの住のパーツを深る
TWN_E121	00D3FD	21		10	会話／深彼の呼り街え
TWN_E128	00DAE7	189		90	エッジは、キャラバンとの住人との\n会話から「ゾア」と呼ばれる街の\n存在を知る。\n大きな街ならば、クレイメン艦隊に\n関する手がかりがつかめるかも\nしれない。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E128	00DBA4	206		99	キャラバンのリーダーに会ったエッジ。\nリーダーから、エッジが追っている帝国の\n艦隊(クレイメン艦隊)は禁止区域\n(ゲオルギウス)へと向かったのでは\nないかとの話を聞く。\n \n(未完成・将来デモイベント表示予定)\n
TWN_E128	00DC72	315		152	酒場の主人から話を聞くエッジ。\nこの近くには「塔」と呼ばれる遣跡があり\nクレイメン艦隊はそこに向かったという。\nこの街に住んでいるパエットという男が、\n塔の事を詳しく知っているらしい。\nエッジは、その男が描いたという塔の総を\n手に入れる。そこには、ドラゴンが見せた\n幻と同じ光景があった。\n \n(未完成・将来操作可能予定)\n
TWN_E128	00DDAD	223		107	クレイメンが向かった遣跡「塔」の\n場所を知っているという男・パエット。\n彼は、塔の情報を教えるかわりに、\nゲオルギウスと呼ばれる場所から\n旧世紀の機械部品を取ってくるよう\nエッジに命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_E128	00DE8C	163		78	ゲオルギウスから取ってきた部品を\nパエットに見せるエッジ。\nしかし、パエットはそれに満足せず、\n再度ゲオルギウス行きを命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_E128	00DF2F	254		122	再び戻ったエッジに、うってかわって\nなれなれしく接するパエット。\n彼は、エッジがドラゴン乗りである\nことを突き止めたのだ。\nすっかり協力的になったパエットは、\n水没した遣跡「ウル」の地下に\n塔への通路があるらしいと語る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E128	00E02D	231		111	ゾアの街に帝国軍の使者が現れ、\n街は侵略の恐怖にさらされる。\n一方エッジは、パエットの父であり\n街の実力者であるバイマンという男の\n招待を受け、閉ざされた正規住民区画\n「神聖区」への通行証を得る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E128	00E114	307		148	エッジに帝国軍を撃退させたバイマンは\nその功によって次期司祭の座につく。\nバイマンは、明日になれば「遣産」を\n見せることができるとエッジに語る。\n一方、パエットは、正体不明の男から\n預った手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来イベントで処理予定)\n
TWN_E128	00E247	159		76	パエットは、正体不明の男から預った\n手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E128	00E2E6	297		143	広場ではクレイメンが待っていたが、\nエッジを助けようとしたパエットの\n乱入によって会見は中断してしまい、\nクレイメンの真意は不明のままとなる。\n次の朝、バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・ムービー等で処理予定)\n
TWN_E128	00E40F	151		72	バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E128	00E4A6	223		107	「護り火」の火種に触れたエッジの\n眼前に、メル=カヴァの幻が展開する。\nメル=カヴァとは、塔の上空を周回する\n巨大なバリア発生装置だった。\nこの幻から、エッジはメル=カヴァの\n場所を知る。\n \n(未完成・将来イベントで処理予定)\n
TWN_E128	00E585	194		93	キャラバンを訪れたエッジの前に、\nガッシュの使いのシーカーが現れた。\n彼の話によると、ガッシュは\n「シーカーの里」と呼ばれる場所で\nエッジを待っているという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E128	00E647	237		114	戦いに傷ついたシーカー達から、\nアゼルが姿を消したと聞かされるエッジ。\n「編み人」ザドクは、アゼルの行き先は\nウルの地下だと推測する。なぜなら、\nドラゴン同様、彼女もウルのプラントで\n創造されたからだ。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_E128	00F008	7		3	隊長発
TWN_E128	00F00F	23		11	見で深っている傷を受う
TWN_E128	00F026	23		11	深彼地図な渡死絶を深る
TWN_E128	00F03D	31		15	見で深っている住のパーツを受う
TWN_E128	00F05C	25		12	人死ちの住のパーツを深る
TWN_E128	00F075	21		10	会話／深彼の呼り街え
TWN_JIRI	00A7DB	189		90	エッジは、キャラバンとの住人との\n会話から「ゾア」と呼ばれる街の\n存在を知る。\n大きな街ならば、クレイメン艦隊に\n関する手がかりがつかめるかも\nしれない。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_JIRI	00A898	206		99	キャラバンのリーダーに会ったエッジ。\nリーダーから、エッジが追っている帝国の\n艦隊(クレイメン艦隊)は禁止区域\n(ゲオルギウス)へと向かったのでは\nないかとの話を聞く。\n \n(未完成・将来デモイベント表示予定)\n
TWN_JIRI	00A966	315		152	酒場の主人から話を聞くエッジ。\nこの近くには「塔」と呼ばれる遣跡があり\nクレイメン艦隊はそこに向かったという。\nこの街に住んでいるパエットという男が、\n塔の事を詳しく知っているらしい。\nエッジは、その男が描いたという塔の総を\n手に入れる。そこには、ドラゴンが見せた\n幻と同じ光景があった。\n \n(未完成・将来操作可能予定)\n
TWN_JIRI	00AAA1	223		107	クレイメンが向かった遣跡「塔」の\n場所を知っているという男・パエット。\n彼は、塔の情報を教えるかわりに、\nゲオルギウスと呼ばれる場所から\n旧世紀の機械部品を取ってくるよう\nエッジに命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_JIRI	00AB80	163		78	ゲオルギウスから取ってきた部品を\nパエットに見せるエッジ。\nしかし、パエットはそれに満足せず、\n再度ゲオルギウス行きを命じる。\n \n(未完成・将来イベントで処理予定)\n
TWN_JIRI	00AC23	254		122	再び戻ったエッジに、うってかわって\nなれなれしく接するパエット。\n彼は、エッジがドラゴン乗りである\nことを突き止めたのだ。\nすっかり協力的になったパエットは、\n水没した遣跡「ウル」の地下に\n塔への通路があるらしいと語る。\n \n(未完成・将来イベントで処理予定)\n
TWN_JIRI	00AD21	231		111	ゾアの街に帝国軍の使者が現れ、\n街は侵略の恐怖にさらされる。\n一方エッジは、パエットの父であり\n街の実力者であるバイマンという男の\n招待を受け、閉ざされた正規住民区画\n「神聖区」への通行証を得る。\n \n(未完成・将来イベントで処理予定)\n
TWN_JIRI	00AE08	307		148	エッジに帝国軍を撃退させたバイマンは\nその功によって次期司祭の座につく。\nバイマンは、明日になれば「遣産」を\n見せることができるとエッジに語る。\n一方、パエットは、正体不明の男から\n預った手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来イベントで処理予定)\n
TWN_JIRI	00AF3B	159		76	パエットは、正体不明の男から預った\n手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_JIRI	00AFDA	297		143	広場ではクレイメンが待っていたが、\nエッジを助けようとしたパエットの\n乱入によって会見は中断してしまい、\nクレイメンの真意は不明のままとなる。\n次の朝、バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・ムービー等で処理予定)\n
TWN_JIRI	00B103	151		72	バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_JIRI	00B19A	223		107	「護り火」の火種に触れたエッジの\n眼前に、メル=カヴァの幻が展開する。\nメル=カヴァとは、塔の上空を周回する\n巨大なバリア発生装置だった。\nこの幻から、エッジはメル=カヴァの\n場所を知る。\n \n(未完成・将来イベントで処理予定)\n
TWN_JIRI	00B279	194		93	キャラバンを訪れたエッジの前に、\nガッシュの使いのシーカーが現れた。\n彼の話によると、ガッシュは\n「シーカーの里」と呼ばれる場所で\nエッジを待っているという。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_JIRI	00B33B	237		114	戦いに傷ついたシーカー達から、\nアゼルが姿を消したと聞かされるエッジ。\n「編み人」ザドクは、アゼルの行き先は\nウルの地下だと推測する。なぜなら、\nドラゴン同様、彼女もウルのプラントで\n創造されたからだ。\n \n(未完成・将来セリフ組み込み予定)\n
TWN_JIRI	00BCFC	7		3	隊長発
TWN_JIRI	00BD03	23		11	見で深っている傷を受う
TWN_JIRI	00BD1A	23		11	深彼地図な渡死絶を深る
TWN_JIRI	00BD31	31		15	見で深っている住のパーツを受う
TWN_JIRI	00BD50	25		12	人死ちの住のパーツを深る
TWN_JIRI	00BD69	21		10	会話／深彼の呼り街え
