module	offset	bytes	slot	chars	text
FLD_A5	00F1E0	4		1	<01> 
FLD_A5	00F1E5	42		19	                  <03><01>記<03>
FLD_A5	00F210	42		19	                 <03><01>記録<03>
FLD_A5	00F23B	40		18	                <03><01>記録<03>
FLD_A5	00F3BF	22		9	       <03><01>記録<03>
FLD_A5	00F3D5	21		10	をぬりかえよ■■  
FLD_A5	00F3EB	20		8	      <03><01>記録<03>
FLD_A5	00F3FF	23		11	をぬりかえよ■■   
FLD_A5	00F417	18		7	     <03><01>記録<03>
FLD_A5	00F429	25		12	をぬりかえよ■■    
FLD_A5	00F443	16		6	    <03><01>記録<03>
FLD_A5	00F453	27		13	をぬりかえよ■■     
FLD_A5	00F46F	14		5	   <03><01>記録<03>
FLD_A5	00F47D	29		14	をぬりかえよ■■      
FLD_A5	00F49B	12		4	  <03><01>記録<03>
FLD_A5	00F4A7	31		15	をぬりかえよ■■       
FLD_A5	00F4C7	10		3	 <03><01>記録<03>
FLD_A5	00F4D1	33		16	をぬりかえよ■■        
FLD_A5	00F4F3	8		2	<03><01>記録<03>
FLD_A5	00F4FB	35		17	をぬりかえよ■■         
FLD_A5	00F51F	6		1	<03><01>録<03>
FLD_A5	00F525	37		18	をぬりかえよ■■          
FLD_A5	00F54B	39		19	をぬりかえよ■■           
FLD_A5	00F572	4		1	<01> 
FLD_A5	00F577	39		19	ぬりかえよ■■            
FLD_A5	00F59E	4		1	<01> 
FLD_A5	00F5A3	39		19	りかえよ■■             
FLD_A5	00F5CA	4		1	<01> 
FLD_A5	00F5CF	39		19	かえよ■■              
FLD_A5	00F5F6	4		1	<01> 
FLD_A5	00F5FB	39		19	えよ■■               
FLD_A5	00F622	4		1	<01> 
FLD_A5	00F627	39		19	よ■■                
FLD_A5	00F64E	4		1	<01> 
FLD_A5	00F653	39		19	■■                 
FLD_A5	00F67A	4		1	<01> 
FLD_A5	00F67F	39		19	■                  
FLD_A5	00F6A6	4		1	<01> 
FLD_A5	00F6AB	39		19	                   
FLD_A5	00F6D2	4		1	<01> 
FLD_A5	00F6D7	23		9	<03>\n ■■■<05>3<05>■■■ 
FLD_A5	00F6EE	16		7	<01>       
FLD_A5	00F6FE	4		1	<01> 
FLD_A5	00F703	23		9	<03>\n  ■■<05>2<05>■■  
FLD_A5	00F71A	16		7	<01>       
FLD_A5	00F72A	4		1	<01> 
FLD_A5	00F72F	23		9	<03>\n   ■<05>1<05>■   
FLD_A5	00F746	16		7	<01>       
FLD_A5	00F756	4		1	<01> 
FLD_A5	00F75B	27		11	<03><04>口口口<05>START<05>口口口
FLD_A5	00F776	18		8	砂漠<05>碧のオアシス
FLD_A5	00F788	7		3	沈没船
FLD_A5	00F78F	16		7	砂漠<05>ワーム地帯
FLD_A5	00F79F	14		6	砂漠<05>蒼き遣跡
FLD_A5	00F7AD	17		8	旧世紀の記録機械
FLD_A5	00F7BE	18		8	砂漠<05>碧のオアシス
FLD_A5	00F7D0	14		6	砂漠<05>蒼き遣跡
FLD_A5	00F7DE	17		8	旧世紀の記録機械
FLD_A5	00F7EF	16		7	砂漠<05>ワーム地帯
FLD_A5	00F7FF	12		5	砂漠<05>抜け穴
FLD_A5	00F80B	18		8	砂漠<05>碧のオアシス
FLD_A5	00F81D	9		4	地下通路
FLD_A5	00F826	14		6	砂漠<05>蒼き遣跡
FLD_A5	00F834	15		7	ワームの隠れ穴
FLD_A5	00F843	19		9	ワーム親子の隠れ穴
FLD_A5	00F856	16		7	砂漠<05>ワーム地帯
FLD_A5	00F866	20		9	砂漠<05>枯れたオアシス
FLD_A5	00F87A	14		6	砂漠<05>蒼き遣跡
FLD_A5	00F888	17		8	沈没船下の隠れ穴
FLD_A5	00F899	17		8	いにしえの闘飛場
FLD_A5	00F8C4	17		8	もちろん挑戦する
FLD_A5	00F8D5	11		5	もうやめる
FLD_A5	00F8E0	29		14	ワールドレコードをクリアする
FLD_A5	032E43	8		3	<09>\n<08>フョふ<09>
FLD_A5	032E4B	8		2	<09>\n<08>ヒ索<09>
FLD_A5	032E57	8		3	<09>\n<08>フヌふ<09>
FLD_A5	032E5F	8		1	<09>\n<08>ヒ<!99><02><09>
FLD_A5	032E6F	8		2	<09>\n<08>ホ、<02><09>
FLD_A5	032E77	39		17	<1E><16><1A><01>(ずいぶん外れまでやってきたな…)
FLD_A5	032E9E	13		6	探索を続ける
FLD_A5	032EAB	25		12	ワールドマップに移動する
FLD_A5	032F1B	21		10	これまでの記録をとる
FLD_A5	032F30	11		5	記録しない
FLD_A5	032FC1	27		13	ナビゲーターの目的地を選択
FLD_A5	032FDC	18		6	現在の目的地<03><01><01><02><03>
FLD_A5	032FEF	14		4	目的地を<03><01><01><02><03>
FLD_A5	032FFD	7		3	に設定
FLD_A5	033004	17		8	目的地設定 解除
FLD_A5	033015	17		8	目的地設定 なし
FLD_A5	033026	17		8	目的地候補 なし
FLD_A5	033037	15		7	ナビゲータ解除
FLD_A5	033046	25		12	ナビゲーター使用不能地域
FLD_A5	04A5F8	6		5	めはるツな
FLD_A5	04A600	6		5	なはれツな
FLD_A5	04A608	6		5	めはれツな
FLD_A5	04A610	5		4	はりツな
FLD_A5	04A618	25		11	か<01><01>レぇぉぬほすておいき
FLD_A5	04A631	37		18	かすヨひ「ななジあな？れジやゃゅ。お
FLD_A5	04A656	22		9	 <03>\nょっぬほたてちい<03>
FLD_A5	04A66C	21		10	 す…A。Bヴせいき
FLD_A5	04A681	40		18	 ょっぬほたてちい <03>\nす…A。Bヴせい<03>
FLD_A5	04A6A9	3		1	き
FLD_A5	04A6AC	29		14	かゲすダC？れジDひ)せゲお
FLD_A5	04A6C9	18		7	 <03>\nEつFねちい<03>
FLD_A5	04A6DB	23		11	 GHEつIン！ちいき
FLD_A5	04A6F2	38		17	 EつFねちい <03>\nGHEつIン！ちい<03>
FLD_A5	04A718	3		1	き
FLD_A5	04A71B	56		27	かおみ「ゲえトベー9ぜやJみんやレ\n K『？ほて！えおお
FLD_A5	04A753	66		32	こおLMやNOぼヘごノテ。3へや\n ぼヘオェカゥ9む)ヨほPQおお
FLD_A5	04A795	76		37	おLMりやRふS』あTゾUNOVむゆ\nな？『。ぇWぬあPQ。XYね！なまいさ
FLD_A5	04A7E1	23		11	おおズせすせZ％ゲえき
FLD_A7	006BEB	12		4	<03>\n転送装置<03>
FLD_A7	006BF7	27		13	の封印が強制解除されました
FLD_A7	006C12	21		10	…再起動を実行します
FLD_A7	006C32	19		9	侵入者の存在を確認
FLD_A7	006C50	27		13	警戒レベルを1に移行します
FLD_A7	006C76	11		5	…移行確認
FLD_A7	006C8C	20		8	上空への<03>\n転送装置<03>
FLD_A7	006CA0	13		6	を封印します
FLD_A7	006D32	33		16	侵入者確認…ガーディアン作動開始
FLD_A7	006D5E	14		5	<03>\n補修ビット<03>
FLD_A7	006D6C	19		9	の守護を最優先せよ
FLD_A7	006D9E	21		10	遣跡ゲオルギウス上空
FLD_A7	006DB3	13		6	ゲオルギウス
FLD_A7	006DD3	5		2	遣跡
FLD_A7	006DD8	17		8	旧世紀の記録機械
FLD_A7	006DE9	9		4	禁止区域
FLD_A7	006DF2	13		6	ゲオルギウス
FLD_A7	006DFF	21		10	遣跡ゲオルギウス上空
FLD_A7	006E14	21		10	タイプセレクトの説明
FLD_A7	006E29	21		10	タイプセレクトの効果
FLD_A7	006E3E	19		9	タイプと成長の関係
FLD_A7	006E51	21		10	タイプ専用バーサーク
FLD_A7	006E66	7		3	スキル
FLD_A7	006E6D	21		10	タイプセレクトの練習
FLD_A7	006E82	9		4	説明終了
FLD_A7	006E8B	101		48	タイプセレクトを行うと\nドラゴンの基本能力を\n調整することができる。\n調整できる基本能力は\n以下の4つ。
FLD_A7	006EF0	10		3	<03>\n攻撃力<03>
FLD_A7	006EFA	69		33	を上げると、\nレーザーの威力が上がる。\nただし、銃の威力は変わらない。
FLD_A7	006F3F	10		3	<03>\n心技力<03>
FLD_A7	006F49	94		45	を上げると、\nバーサークの威力が上がる。\nまた、より少ないBPで\nバーサークを使えるようになる。
FLD_A7	006FA7	10		3	<03>\n防御力<03>
FLD_A7	006FB1	49		23	を上げると、\n敵から受けるダメージが\n小さくなる。
FLD_A7	006FE2	10		3	<03>\n機動力<03>
FLD_A7	006FEC	80		38	を上げると、\n位置取りの速度が上がるので\n位置取りによる時間のロスが\n少なくなる。
FLD_A7	00703C	161		78	基本能力には相関関係があり、\n攻撃力を上げると心技力が下がる。\n心技力を上げると攻撃力が下がる。\n防御力を上げると機動力が下がる。\n機動力を上げると防御力が下がる。
FLD_A7	0070DD	95		45	    防御力上昇\n      ↑\n攻撃力上昇← →心技力上昇\n      ↓\n    機動力上昇
FLD_A7	00713C	41		18	ドラゴンの形態は、大きく5つの\n<03>\nタイプ<03>
FLD_A7	007165	94		45	に分けられる。\nレベルアップ時の能力の上がり方や\nバーサークの覚え方は\nタイプによって変化する。
FLD_A7	0071C3	114		55	攻撃型で長く戦っていると\nレーザーの威力が上がりやすい。\nまた、ATTACK CLASSの\nバーサークを覚えやすい。
FLD_A7	007235	115		55	心技型で長く戦っていると\n最大BPが上がりやすい。\nまた、\nSPIRITUAL CLASSの\nバーサークを覚えやすい。
FLD_A7	0072A8	111		53	防御型で長く戦っていると\n最大HPが上がりやすい。\nまた、\nDEFENSE CLASSの\nバーサークを覚えやすい。
FLD_A7	007317	111		53	機動型で長く戦っていると\n銃の威力が上がりやすい。\nまた、\nAGILITY CLASSの\nバーサークを覚えやすい。
FLD_A7	007386	100		48	標準型で長く戦っていると\n各能力が平均的に上がる。\nまた、各クラスのバーサークを\n平均的に覚えていく。
FLD_A7	0073EA	36		16	<03>\nFULLーGAUGE CLASS<03>
FLD_A7	00740E	24		10	<03>\n(フルゲージクラス)<03>
FLD_A7	007426	68		32	の\nバーサークは、\n各タイプに1種ずつ存在する\n専用バーサークである。
FLD_A7	00746A	143		69	これを使うためには、まず\nそのバーサークに対応したタイプに\n変形しなければならない。\nまた、ゲージを3つ必要とするが\nそのかわりBPは消費しない。
FLD_A7	0074F9	98		47	攻撃型専用バーサークは\nリューヴ(レーザー威力上昇)。\nレーザー攻撃で与えるダメージが\n大きくなる。
FLD_A7	00755B	90		43	心技型専用バーサークは\nケトキス(BP一定率回復)。\nアイテムを使わずに\nBPを回復できる。
FLD_A7	0075B5	92		44	防御型専用バーサークは\nツァオ(防御力上昇)。\n敵の攻撃で受けるダメージを\nより小さくできる。
FLD_A7	007611	94		45	機動型専用バーサークは\nリューリア(ゲージ速度上昇)。\nより多くの行動を\n実行できるようになる。
FLD_A7	00766F	96		46	標準型専用バーサークは\nケミトマ(HP一定率回復)。\nBPやアイテムを使わずに\nHPを回復できる。
FLD_A7	0076CF	83		38	ゲージを3つためると、\nその時のタイプに応じた\n特殊能力が発動する。\nこれを<03>\nスキル<03>
FLD_A7	007722	9		4	という。
FLD_A7	00772B	101		48	攻撃型は\n3ゲージたまっている間に\n攻撃を受けると\n一定確率で反撃を行う。\nより多く攻撃したい時に有効。
FLD_A7	007790	82		39	心技型は\n3ゲージたまっている間\nBPが少しずつ回復する。\nBPが足りない時に有効。
FLD_A7	0077E2	84		40	防御型は\n3ゲージたまっている間\n防御力がさらに上昇する。\nHPを温存したい時に有効。
FLD_A7	007836	101		48	機動型は\n3ゲージたまると同時に\nステータス異常が回復する。\nステータス異常攻撃を行う\n敵に対して有効。
FLD_A7	00789B	82		39	標準型は\n3ゲージたまっている間\nHPが少しずつ回復する。\nHPが足りない時に有効。
FLD_A7	0078ED	50		24	タイプセレクト画面では\n次のような位置関係がある。
FLD_A7	00791F	95		45	    防御力上昇\n      ↑\n攻撃力上昇← →心技力上昇\n      ↓\n    機動力上昇
FLD_A7	00797E	125		60	ここでは\nタイプセレクト画面で、実際に\n形態変化を試すことができる。\nそののち、その形態が属する\nタイプについての解説を行なう。
FLD_A7	0079FB	22		9	今のタイプは<03>\n標準型<03>
FLD_A7	007A11	56		26	。\n能力は平均的なので\n特に欠点はないが\n逆に利点もない。
FLD_A7	007A49	82		39	標準型は\n3ゲージたまっている間\nHPが少しずつ回復する。\nHPが足りない時に有効。
FLD_A7	007A9B	96		46	標準型専用バーサークは\nケミトマ(HP一定率回復)。\nBPやアイテムを使わずに\nHPを回復できる。
FLD_A7	007AFB	121		58	標準型で長く戦っていると\nレベルアップした時に\n各能力が平均的に上がる。\nまた、各クラスのバーサークを\n平均的に覚えていく。
FLD_A7	007B74	22		9	今のタイプは<03>\n防御型<03>
FLD_A7	007B8A	84		40	。\n防御力が高いので、\n敵から受けるダメージが小さく、\nHP回復の回数も少なくてすむ。
FLD_A7	007BDE	84		40	ただし、\n位置取りは逆に遅くなるので\n位置取りによる時間のロスが\n大きくなってしまう。
FLD_A7	007C32	84		40	防御型は\n3ゲージたまっている間\n防御力がさらに上昇する。\nHPを温存したい時に有効。
FLD_A7	007C86	92		44	防御型専用バーサークは\nツァオ(防御力上昇)。\n敵の攻撃で受けるダメージを\nより小さくできる。
FLD_A7	007CE2	131		63	防御型で長く戦っていると\nレベルアップした時に\n最大HPが上がりやすい。また、\nDEFENSE CLASSの\nバーサークを覚えやすい。
FLD_A7	007D65	22		9	今のタイプは<03>\n攻撃型<03>
FLD_A7	007D7B	80		38	。\nレーザーの威力が上がるので\nレーザーを多用して戦う場合に\n有効なタイプである。
FLD_A7	007DCB	106		51	ただし、バーサークの威力は\n逆に低くなる。また、\nより多くのBPを消費しなければ\nバーサークを使えなくなる。
FLD_A7	007E35	101		48	攻撃型は\n3ゲージたまっている間に\n攻撃を受けると\n一定確率で反撃を行う。\nより多く攻撃したい時に有効。
FLD_A7	007E9A	98		47	攻撃型専用バーサークは\nリューヴ(レーザー威力上昇)。\nレーザー攻撃で与えるダメージが\n大きくなる。
FLD_A7	007EFC	135		65	攻撃型で長く戦っていると\nレベルアップした時に\nレーザーの威力が上がりやすい。\nまた、ATTACK CLASSの\nバーサークを覚えやすい。
FLD_A7	007F83	22		9	今のタイプは<03>\n機動型<03>
FLD_A7	007F99	70		33	。\n位置取りの速度が上がり、\nすばやく敵を倒すことが\nできるようになる。
FLD_A7	007FDF	84		40	ただし、\n防御力は逆に低くなるので、\n攻撃を受けた時のダメージが\n大きくなってしまう。
FLD_A7	008033	101		48	機動型は\n3ゲージたまると同時に\nステータス異常が回復する。\nステータス異常攻撃を行う\n敵に対して有効。
FLD_A7	008098	94		45	機動型専用バーサークは\nリューリア(ゲージ速度上昇)。\nより多くの行動を\n実行できるようになる。
FLD_A7	0080F6	131		63	機動型で長く戦っていると\nレベルアップした時に\n銃の威力が上がりやすい。また、\nAGILITY CLASSの\nバーサークを覚えやすい。
FLD_A7	008179	22		9	今のタイプは<03>\n心技型<03>
FLD_A7	00818F	78		37	。\nバーサークの威力が上がり、\nより少ないBPで\nバーサークを使えるようになる。
FLD_A7	0081DD	82		39	ただし、レーザーの威力は\n逆に低くなるので\nその分を銃でおぎなうことが\n重要になる。
FLD_A7	00822F	82		39	心技型は\n3ゲージたまっている間\nBPが少しずつ回復する。\nBPが足りない時に有効。
FLD_A7	008281	90		43	心技型専用バーサークは\nケトキス(BP一定率回復)。\nアイテムを使わずに\nBPを回復できる。
FLD_A7	0082DB	135		65	心技型で長く戦っていると\nレベルアップした時に\n最大BPが上がりやすい。また、\nSPIRITUAL CLASSの\nバーサークを覚えやすい。
FLD_A7	02B382	13		6	探索を続ける
FLD_A7	02B38F	25		12	ワールドマップに移動する
FLD_A7	02B3FF	21		10	これまでの記録をとる
FLD_A7	02B414	11		5	記録しない
FLD_A7	02B4A5	27		13	ナビゲーターの目的地を選択
FLD_A7	02B4C0	18		6	現在の目的地<03><01><01><02><03>
FLD_A7	02B4D3	14		4	目的地を<03><01><01><02><03>
FLD_A7	02B4E1	7		3	に設定
FLD_A7	02B4E8	17		8	目的地設定 解除
FLD_A7	02B4F9	17		8	目的地設定 なし
FLD_A7	02B50A	17		8	目的地候補 なし
FLD_A7	02B51B	15		7	ナビゲータ解除
FLD_A7	02B52A	25		12	ナビゲーター使用不能地域
FLD_A7	033EA0	6		5	めはるツな
FLD_A7	033EA8	6		5	なはれツな
FLD_A7	033EB0	6		5	めはれツな
FLD_A7	033EB8	5		4	はりツな
FLD_A7	033EC0	25		11	か<01><01>レぇぉぬほすておいき
FLD_A7	033ED9	37		18	かすヨひ「ななジあな？れジやゃゅ。お
FLD_A7	033EFE	22		9	 <03>\nょっぬほたてちい<03>
FLD_A7	033F14	21		10	 す…A。Bヴせいき
FLD_A7	033F29	40		18	 ょっぬほたてちい <03>\nす…A。Bヴせい<03>
FLD_A7	033F51	3		1	き
FLD_A7	033F54	29		14	かゲすダC？れジDひ)せゲお
FLD_A7	033F71	18		7	 <03>\nEつFねちい<03>
FLD_A7	033F83	23		11	 GHEつIン！ちいき
FLD_A7	033F9A	38		17	 EつFねちい <03>\nGHEつIン！ちい<03>
FLD_A7	033FC0	3		1	き
FLD_A7	033FC3	56		27	かおみ「ゲえトベー9ぜやJみんやレ\n K『？ほて！えおお
FLD_A7	033FFB	66		32	こおLMやNOぼヘごノテ。3へや\n ぼヘオェカゥ9む)ヨほPQおお
FLD_A7	03403D	76		37	おLMりやRふS』あTゾUNOVむゆ\nな？『。ぇWぬあPQ。XYね！なまいさ
FLD_A7	034089	23		11	おおズせすせZ％ゲえき
FLD_B2	00E0AF	8		3	ク\n\nねイ<01><1B>
FLD_B2	00E0B7	8		3	ク\n\nねソ<01><1B>
FLD_B2	00E0BF	37		18	ク\n\nねミ<01>(これは…！ 旧世紀の船！！)
FLD_B2	00E0FC	15		7	もあるかも…)
FLD_B2	00E24D	15		7	レリーフルーム
FLD_B2	00E298	13		6	ゲオルギウス
FLD_B2	00E347	13		6	ゲオルギウス
FLD_B2	00E354	13		6	ゲオルギウス
FLD_B2	00E361	17		8	シェルクーフ内部
FLD_B2	00E372	15		7	レリーフルーム
FLD_B2	00E384	19		12	ナアわヲ・<11><!89>\nタノらヨ＋<15><!89><08>セ。
FLD_B2	00E397	12		7	<0B>ゆニわニ・<11><!8B><02>セ。
FLD_B2	00E3A3	6		4	<0B>ゆハセア
FLD_B2	02EE2A	13		6	探索を続ける
FLD_B2	02EE37	25		12	ワールドマップに移動する
FLD_B2	02EEA7	21		10	これまでの記録をとる
FLD_B2	02EEBC	11		5	記録しない
FLD_B2	02EF4D	27		13	ナビゲーターの目的地を選択
FLD_B2	02EF68	18		6	現在の目的地<03><01><01><02><03>
FLD_B2	02EF7B	14		4	目的地を<03><01><01><02><03>
FLD_B2	02EF89	7		3	に設定
FLD_B2	02EF90	17		8	目的地設定 解除
FLD_B2	02EFA1	17		8	目的地設定 なし
FLD_B2	02EFB2	17		8	目的地候補 なし
FLD_B2	02EFC3	15		7	ナビゲータ解除
FLD_B2	02EFD2	25		12	ナビゲーター使用不能地域
FLD_B2	03AA78	6		5	めはるツな
FLD_B2	03AA80	6		5	なはれツな
FLD_B2	03AA88	6		5	めはれツな
FLD_B2	03AA90	5		4	はりツな
FLD_B2	03AA98	25		11	か<01><01>レぇぉぬほすておいき
FLD_B2	03AAB1	37		18	かすヨひ「ななジあな？れジやゃゅ。お
FLD_B2	03AAD6	22		9	 <03>\nょっぬほたてちい<03>
FLD_B2	03AAEC	21		10	 す…A。Bヴせいき
FLD_B2	03AB01	40		18	 ょっぬほたてちい <03>\nす…A。Bヴせい<03>
FLD_B2	03AB29	3		1	き
FLD_B2	03AB2C	29		14	かゲすダC？れジDひ)せゲお
FLD_B2	03AB49	18		7	 <03>\nEつFねちい<03>
FLD_B2	03AB5B	23		11	 GHEつIン！ちいき
FLD_B2	03AB72	38		17	 EつFねちい <03>\nGHEつIン！ちい<03>
FLD_B2	03AB98	3		1	き
FLD_B2	03AB9B	56		27	かおみ「ゲえトベー9ぜやJみんやレ\n K『？ほて！えおお
FLD_B2	03ABD3	66		32	こおLMやNOぼヘごノテ。3へや\n ぼヘオェカゥ9む)ヨほPQおお
FLD_B2	03AC15	76		37	おLMりやRふS』あTゾUNOVむゆ\nな？『。ぇWぬあPQ。XYね！なまいさ
FLD_B2	03AC61	23		11	おおズせすせZ％ゲえき
FLD_B5	009054	35		17	地下の施設を3つのキーで封印した…
FLD_B5	009077	23		11	施設へ進入する際には…
FLD_B5	00908E	24		10	3つの<03><05>プロテクトキー<03>
FLD_B5	0090A6	17		8	全てを回収し、…
FLD_B5	0090B7	21		10	封印を解除すること…
FLD_B5	0090CC	32		14	なお、ガーディアン<03>\nヌリシンハ<03>
FLD_B5	0090EC	7		3	の、…
FLD_B5	0090F3	37		18	コントロールはすでに解除されている…
FLD_B5	009118	33		16	プロテクト開錠の際には注意せよ…
FLD_B5	00916D	7		3	か…)
FLD_B5	0091F8	7		3	か…)
FLD_B5	00922E	7		3	だ…)
FLD_B5	00927B	20		8	<03><05>プロテクトキー1<03>
FLD_B5	00928F	15		7	のキーコードを
FLD_B5	00929E	15		7	入力して下さい
FLD_B5	009381	7		3	まで)
FLD_B5	0093C6	20		8	<03><05>プロテクトキー2<03>
FLD_B5	0093DA	15		7	のキーコードを
FLD_B5	0093E9	15		7	入力して下さい
FLD_B5	0096A2	19		9	まで行ってみよう)
FLD_B5	009729	20		8	<03><05>プロテクトキー3<03>
FLD_B5	00973D	15		7	のキーコードを
FLD_B5	00974C	15		7	入力して下さい
FLD_B5	009C2F	5		2	？)
FLD_B5	009C9C	39		19	プロテクトキー1の入力を確認しました…
FLD_B5	009CC3	19		9	ガードプロテクトを
FLD_B5	009CD6	25		12	レベル1まで解除します…
FLD_B5	009CFB	39		19	プロテクトキー2の入力を確認しました…
FLD_B5	009D22	19		9	ガードプロテクトを
FLD_B5	009D35	25		12	レベル2まで解除します…
FLD_B5	009D5A	39		19	プロテクトキー3の入力を確認しました…
FLD_B5	009D81	29		14	ファイナルガードプロテクトの
FLD_B5	009D9E	19		9	解除を承認します…
FLD_B5	00AEDE	31		15	プラントへの侵入を許可します…
FLD_B5	00AFC7	13		6	通路への入□
FLD_B5	00AFD4	13		6	謎の遣跡 1
FLD_B5	00AFE1	14		6	<!A6>いそうだな)
FLD_B5	00AFEF	13		6	謎の遣跡 2
FLD_B5	00AFFC	23		11	南部水没遣跡群への出□
FLD_B5	00B013	15		7	北奥部への出□
FLD_B5	00B022	17		8	旧世紀の記録機械
FLD_B5	00B033	17		8	通路遣跡への入□
FLD_B5	00B044	9		4	黒い遣跡
FLD_B5	00B04D	17		8	通路遣跡への入□
FLD_B5	00B05E	9		4	黒い遣跡
FLD_B5	00B067	17		8	通路遣跡への入□
FLD_B5	00B078	9		4	黒い遣跡
FLD_B5	00B081	13		6	通路への入□
FLD_B5	00B08E	13		6	謎の遣跡 1
FLD_B5	00B09B	4		2	め□
FLD_B5	00B09F	13		6	謎の遣跡 2
FLD_B5	00B0AC	13		6	通路への入□
FLD_B5	00B0B9	13		6	謎の遣跡 1
FLD_B5	00B0C6	4		2	め□
FLD_B5	00B0CA	13		6	謎の遣跡 2
FLD_B5	00B0D7	21		10	ウル 南部水没遣跡群
FLD_B5	00B0EC	2		1	コ
FLD_B5	00B0EE	19		9	ウル 遣跡通路内部
FLD_B5	00B103	2		1	コ
FLD_B5	00B105	13		6	ウル 北奥部
FLD_B5	00B112	6		3	チ内部
FLD_B5	00B11A	2		1	コ
FLD_B5	00B11C	13		6	ウル 北奥部
FLD_B5	00B129	6		3	チ内部
FLD_B5	00B131	2		1	コ
FLD_B5	00B133	13		6	ウル 北奥部
FLD_B5	00B140	6		3	チ内部
FLD_B5	02CB76	13		6	探索を続ける
FLD_B5	02CB83	25		12	ワールドマップに移動する
FLD_B5	02CBF3	21		10	これまでの記録をとる
FLD_B5	02CC08	11		5	記録しない
FLD_B5	02CC99	27		13	ナビゲーターの目的地を選択
FLD_B5	02CCB4	18		6	現在の目的地<03><01><01><02><03>
FLD_B5	02CCC7	14		4	目的地を<03><01><01><02><03>
FLD_B5	02CCD5	7		3	に設定
FLD_B5	02CCDC	17		8	目的地設定 解除
FLD_B5	02CCED	17		8	目的地設定 なし
FLD_B5	02CCFE	17		8	目的地候補 なし
FLD_B5	02CD0F	15		7	ナビゲータ解除
FLD_B5	02CD1E	25		12	ナビゲーター使用不能地域
FLD_B5	0430E0	6		5	めはるツな
FLD_B5	0430E8	6		5	なはれツな
FLD_B5	0430F0	6		5	めはれツな
FLD_B5	0430F8	5		4	はりツな
FLD_B5	043100	25		11	か<01><01>レぇぉぬほすておいき
FLD_B5	043119	37		18	かすヨひ「ななジあな？れジやゃゅ。お
FLD_B5	04313E	22		9	 <03>\nょっぬほたてちい<03>
FLD_B5	043154	21		10	 す…A。Bヴせいき
FLD_B5	043169	40		18	 ょっぬほたてちい <03>\nす…A。Bヴせい<03>
FLD_B5	043191	3		1	き
FLD_B5	043194	29		14	かゲすダC？れジDひ)せゲお
FLD_B5	0431B1	18		7	 <03>\nEつFねちい<03>
FLD_B5	0431C3	23		11	 GHEつIン！ちいき
FLD_B5	0431DA	38		17	 EつFねちい <03>\nGHEつIン！ちい<03>
FLD_B5	043200	3		1	き
FLD_B5	043203	56		27	かおみ「ゲえトベー9ぜやJみんやレ\n K『？ほて！えおお
FLD_B5	04323B	66		32	こおLMやNOぼヘごノテ。3へや\n ぼヘオェカゥ9む)ヨほPQおお
FLD_B5	04327D	76		37	おLMりやRふS』あTゾUNOVむゆ\nな？『。ぇWぬあPQ。XYね！なまいさ
FLD_B5	0432C9	23		11	おおズせすせZ％ゲえき
FLD_B6	009C35	27		13	で、これからどうするんだ？
FLD_B6	009C5C	29		14	ここからさらに下のドームに、
FLD_B6	009C79	39		19	地上へ直接出られるエレベーターがある…
FLD_B6	009CAC	25		12	つまりそこまで行ければ、
FLD_B6	009CC5	33		16	ここを抜け出せるってわけだな！？
FLD_B6	009CF2	33		16	そこまで無事にたどり着けたらな…
FLD_B6	009D1F	17		8	今度は何なんだ？
FLD_B6	009D3C	29		14	待て…水の、流れる音がする…
FLD_B6	009D59	33		16	どこかの水路のゲートを開いたな…
FLD_B6	009D7A	29		14	行こう、たぶん下に抜けられる
FLD_B6	009DA3	33		16	…こいつらみんな、死んでるのか？
FLD_B6	009DC4	9		4	しかも…
FLD_B6	009DCD	29		14	どことなくドラゴンに似てる…
FLD_B6	009DF6	17		8	なりそこないだ…
FLD_B6	009E07	5		2	…？
FLD_B6	009E18	11		5	ここは昔、
FLD_B6	009E23	31		15	巨大な生物の実験場だったのだ…
FLD_B6	009E42	39		19	…いくつかのドラゴンはここで試作された
FLD_B6	009E69	11		5	こいつらは
FLD_B6	009E74	31		15	その試作段階の途中で破来された
FLD_B6	009E93	15		7	テストタイプ…
FLD_B6	009EAE	35		17	つまり…ドラゴンの、なりそこない…
FLD_B6	009EDD	15		7	…そういう事だ
FLD_B6	009EEC	20		10	ンの、なりそこない…
FLD_B6	009F0C	39		19	ちょっと待てよ、それはつまりドラゴンは
FLD_B6	009F33	39		19	人の手によって作り出された生き物…！？
FLD_B6	009F66	17		8	いまさら何を驚く
FLD_B6	009F77	13		6	ドラゴンも、
FLD_B6	009F84	39		19	おまえ達が攻性生物と呼ぶ奴らも大差ない
FLD_B6	009FAB	19		9	人によって造られ、
FLD_B6	009FBE	17		8	与えられた使命を
FLD_B6	009FCF	37		18	全うするためだけに生き続けるものたち
FLD_B6	009FF4	9		4	そして…
FLD_B6	009FFD	11		5	この私も…
FLD_B6	00A014	11		5	…行こう…
FLD_B6	00A01F	29		14	長居をしては奴らに感づかれる
FLD_B6	00A048	20		8	<03><05>ドームゲートキー<03>
FLD_B6	00A05C	21		10	を入力してください…
FLD_B6	00A07D	37		18	この先に地上へ出るエレベーターがある
FLD_B6	00A0A2	19		9	が、今は無理だな…
FLD_B6	00A0B5	37		18	さらに下に降りてキーを探すのが先決だ
FLD_B6	00A0DA	4		1	<0D>…
